ambient_temp,humidity,gas,voc,co,core_temp,light,ph
4.6735406,72.203,395.8754,161.15186,8.254471,21.594936,592.4825,5.025342
4.9049864,85.80767,337.02856,166.28444,8.963279,21.594536,588.543,5.6422987
4.534969,58.636986,99.03913,124.70714,6.1605573,4.0769186,253.34842,6.068678
23.0,94.91755,440.0,350.77045,17.12968,21.577747,626.8273,4.5675826
22.988787,94.82865,439.779,347.74442,15.949493,21.587547,606.0041,5.2137976
4.517201,56.595486,98.7892,128.8224,4.058883,4.076481,250.0,6.710941
15.835531,94.01789,357.7742,274.6965,14.311846,21.593204,570.3841,5.5461574
4.643206,75.45553,345.88126,189.91252,11.295449,21.594814,592.86005,5.702856
4.515078,85.670265,102.20753,165.49983,11.966302,5.0879636,257.55286,6.008756
4.5324225,76.69942,329.03262,156.01051,8.401501,21.594774,569.9086,5.3620796
4.545294,58.782383,98.79074,127.40824,4.7609906,4.076481,250.0,6.681353
4.5119905,61.636105,99.795944,139.58202,7.4479084,4.0918593,258.81738,6.46169
4.5058556,58.923923,109.41045,129.61943,6.141859,20.74634,413.64865,6.487977
4.5122676,65.30909,264.91614,138.89474,10.175416,21.594282,588.21466,5.65184
4.5201178,58.768555,98.79125,111.15515,5.21975,4.076481,250.00066,6.477134
4.522409,61.360798,98.87598,134.5312,5.036553,4.076481,250.06143,6.631266
4.524139,63.758453,98.91986,115.06976,7.0733953,4.076482,250.06474,6.5611115
4.5480075,74.531906,191.58046,204.06558,14.432862,21.594788,591.60516,5.7252316
22.999985,94.9171,439.99463,350.34137,17.014433,21.588936,624.17377,4.770454
4.531165,62.083164,99.625595,117.04934,8.348726,4.0768647,253.84862,6.5815763
22.999641,94.91422,439.53174,347.75894,16.174726,21.579489,590.00867,5.347878
4.5339136,65.57207,272.91565,136.15147,9.464698,21.594412,597.59283,5.226929
22.80937,94.767654,433.02808,328.6066,14.343916,21.589312,552.0856,5.4559646
4.534514,81.233635,226.97144,155.65335,9.399689,21.594843,591.6382,5.681715
4.509198,59.601944,110.34189,131.84254,6.307316,21.199133,348.16693,6.4317884
4.515804,59.82046,98.85264,220.70688,7.615014,4.076481,250.05376,6.7010536
4.5262985,56.25473,98.78918,110.29756,4.0515604,4.076481,250.0,6.691695
4.5153303,73.962715,136.38,227.41376,11.060552,21.589201,410.38797,5.764116
8.331193,89.77002,328.15863,172.58696,12.389015,21.594685,596.4001,5.8671293
5.9041715,86.97079,407.00452,224.69177,8.0564995,21.594389,605.6288,5.8785553
22.922506,94.84161,438.05212,312.85522,14.567813,21.580908,588.1066,5.5365787
6.6958575,88.22418,432.07153,275.22995,12.494861,21.594614,590.3298,5.4032993
4.518197,61.104733,99.0457,120.74325,4.755507,4.0764985,250.07303,6.531386
8.622467,92.07587,362.39752,224.21217,12.135794,21.593857,586.05774,5.7815795
23.0,94.91755,439.99942,350.76697,17.08257,21.578169,588.7732,4.7008414
22.99989,94.915474,439.9935,347.28403,15.896764,21.592756,605.00885,5.1047125
18.336582,93.160576,397.8697,226.9262,13.444366,21.592066,542.0182,5.86349
4.5437646,69.13274,263.23535,172.17393,9.076917,21.594738,571.52106,5.754222
4.5259614,57.658062,98.789635,122.65276,4.059661,4.076481,250.00009,6.4832697
4.518761,60.653404,98.79083,136.34248,4.1084886,4.076481,250.00003,6.7031136
4.516569,63.202415,99.54842,113.56873,6.264438,4.079044,254.23975,6.62695
4.5197697,58.510372,98.79287,115.395676,5.3393593,4.076481,250.00017,6.6661525
4.5084214,59.695553,99.222145,129.58768,5.619845,4.0768466,251.30731,6.589732
6.5343018,88.383804,427.17258,224.66728,11.618227,21.594278,590.2762,5.4879107
4.561108,58.3163,98.78946,142.50397,4.408628,4.076481,250.00003,6.457368
23.0,94.9175,439.9977,350.6079,16.951513,21.580767,602.554,4.7528763
4.531093,86.015755,269.5681,251.13649,10.445766,21.59334,518.4204,5.43594
23.0,94.91755,440.0,350.77045,17.12974,21.587826,626.3629,4.5695124
4.5205154,59.315586,98.78939,114.69728,4.1968837,4.076481,250.0,6.578818
4.510671,61.82462,109.65725,138.15688,7.7916064,8.607529,317.74045,6.1864085
4.5864735,58.95606,98.81701,119.059204,4.6049604,4.076481,250.02174,6.825049
22.901161,94.72206,437.8415,318.29016,13.598353,21.592676,565.79486,5.4040465
4.540313,62.912514,99.06584,145.66655,8.595434,4.0764875,250.2683,6.3698926
23.0,94.91745,439.99585,350.63055,16.993513,21.57668,613.23047,4.8035893
4.5264196,58.805153,98.789696,121.687874,4.658033,4.076481,250.0,6.637272
4.5049477,61.588505,105.95781,114.55905,5.2457724,16.795275,333.8799,6.538007
4.5339155,63.54175,100.19756,149.54651,6.8915877,4.1761,276.73456,6.303072
4.537111,60.88781,98.79172,131.9162,5.1975536,4.076481,250.0004,6.6134806
19.165628,91.74046,435.901,233.75172,10.929874,21.59299,612.05316,5.602674
4.502989,60.94293,99.75735,135.43,6.113932,4.115998,257.04083,6.6415377
4.5126014,61.350132,99.0907,133.82239,5.671905,4.0795827,253.41484,6.552942
23.0,94.91755,440.0,350.77005,17.120438,21.575031,621.1177,4.5731525
4.5527315,60.664394,260.7392,148.47281,6.012383,21.594189,601.9832,6.2779408
23.0,94.91755,439.99994,350.76978,17.107924,21.587234,613.55804,4.62666
22.972137,94.80889,438.52643,339.49228,15.859196,21.591019,595.3107,5.6775303
4.5792522,58.47597,98.79013,123.50362,4.5118833,4.076481,250.00064,6.508529
23.0,94.91755,439.99976,350.75662,17.09459,21.57752,615.8677,4.702083
23.0,94.91755,439.99994,350.76437,17.117872,21.573763,617.86395,4.584283
22.997267,94.89669,439.9939,345.20425,15.867059,21.589653,613.0341,5.056259
22.632929,94.590836,438.27237,312.06857,14.26839,21.593021,594.92706,5.448021
4.515916,61.33401,99.4219,120.041245,6.8366957,4.0774817,252.87152,6.531208
16.976192,91.30308,418.08362,268.21472,9.660236,21.587898,589.2589,5.4434166
22.458435,94.303825,437.48245,330.29056,15.316095,21.591854,591.2926,5.387033
16.671627,93.13628,431.7193,257.50714,11.264665,21.588947,528.4155,5.2616243
4.5258317,63.92279,101.77436,134.81674,5.8068037,5.1042433,292.91055,6.284515
22.998878,94.91004,439.7389,346.29465,15.354601,21.584978,587.77563,5.2056193
4.5221925,57.474724,98.789215,130.34486,4.3463664,4.076481,250.0,6.7286053
4.527492,61.45377,99.22596,105.07675,4.67993,4.076578,250.59506,6.6242313
4.516415,57.483223,98.79665,120.238144,4.0137615,4.076481,250.00027,6.6022577
4.5241103,72.1561,348.1946,172.12459,11.146771,21.594942,605.9547,5.4041505
4.854982,74.097885,295.3545,247.73459,11.894978,21.579319,578.7493,5.427787
4.552691,58.81018,98.81426,122.53313,4.8153143,4.076481,250.00468,6.5989866
4.5466404,72.84352,156.19055,172.14073,8.339238,21.593136,545.25,5.9207096
4.516104,61.178616,98.80643,107.110794,4.7362695,4.076481,250.00899,6.700654
4.535834,57.873394,98.82104,135.04617,4.9753585,4.076481,250.01031,6.621666
4.5258517,62.953636,98.8105,116.5471,5.946955,4.076481,250.00143,6.6449146
17.26287,93.671234,426.1831,277.0452,14.40565,21.592031,558.595,5.0790176
7.716876,87.72455,300.4724,287.71664,13.416849,21.593079,513.4212,5.8644114
22.97964,94.8216,439.33914,329.79306,13.9238,21.592411,604.1755,5.5029554
22.933886,94.77765,428.49463,327.4333,14.116405,21.59342,562.3097,5.3023276
4.5523252,61.84955,98.79251,153.27876,5.6149898,4.076481,250.00066,6.4397764
23.0,94.91749,439.99707,350.69348,17.068724,21.551704,613.0783,4.6510715
4.5388823,57.94938,98.792114,126.451454,4.401262,4.076481,250.00153,6.3480315
23.0,94.91755,440.0,350.7704,17.122366,21.583536,619.6511,4.574161
21.380022,93.46745,436.36966,293.71225,12.067411,21.589668,520.92346,5.131315
4.532156,58.962513,98.80085,103.88147,4.6369486,4.076481,250.00107,6.562566
18.146624,93.41047,430.8844,225.04582,10.312479,21.591345,595.50146,5.433363
6.229545,89.90355,401.70465,210.28268,6.156955,21.594069,597.0321,5.798286
4.5141325,64.50573,104.25847,161.87865,8.27543,8.715286,316.29745,6.501164
23.0,94.91729,439.85367,350.43854,16.68043,21.586056,589.51196,5.3959136
13.132151,85.39499,331.63077,259.3456,11.132983,21.592255,575.123,5.927737
4.5067296,60.22975,106.09455,134.0659,6.1049523,19.107004,340.58636,6.5423017
4.5333257,60.895573,98.791,112.007706,4.5973787,4.076481,250.00005,6.429989
23.0,94.91755,440.0,350.7685,17.115717,21.579147,618.79315,4.6194043
4.609182,82.55722,420.46985,135.32857,5.959473,21.59496,594.05316,5.878511
4.5279856,66.63283,99.09447,139.02719,10.2880335,4.076507,251.28665,6.54371
4.5369678,62.365593,98.79532,121.22247,5.242448,4.076481,250.00046,6.7457166
22.688522,94.65874,436.48096,313.19604,12.386175,21.591242,573.18353,5.0353026
4.5817285,77.45229,353.18903,168.63763,8.748535,21.594849,590.34515,5.3527055
4.5147505,57.599743,99.60236,123.48099,5.6747375,4.2408338,254.24896,6.330195
4.5101986,66.7507,99.13879,126.28367,8.14166,4.0765595,251.84761,6.5528784
4.5096025,62.118538,99.242,137.48773,7.2612824,4.0789266,255.67691,6.3502073
4.510741,59.652058,102.9671,120.76112,4.442507,4.258404,268.5828,6.4763474
4.526904,57.995552,98.94101,129.5319,5.193487,4.0769525,251.45653,6.709712
22.999998,94.917465,439.5596,350.50146,16.931168,21.579641,585.9812,5.415586
22.999949,94.91299,439.90887,348.7102,16.355776,21.587526,596.4451,5.208048
22.066168,94.703545,427.28055,305.8802,13.259895,21.584362,579.0987,5.6981187
11.171624,90.94198,431.25403,231.81276,8.947103,21.594608,608.84955,5.5436883
4.518982,60.642555,99.10112,138.48375,5.452875,4.0766973,251.92047,6.301057
4.5160356,58.555252,98.79382,117.42993,4.576799,4.076481,250.00143,6.298489
22.99997,94.915306,439.89923,350.23953,16.890047,21.586044,544.1768,4.882013
22.83948,94.871025,432.41104,318.89487,14.765592,21.582928,588.4642,5.3068376
4.5294137,56.141235,98.789116,112.53781,3.9530861,4.076481,250.0,6.8376074
20.915794,93.87259,438.13214,271.7669,10.174084,21.591423,608.7761,5.5398445
4.524533,58.82069,98.84347,132.98683,4.977735,4.076481,250.00932,6.75359
22.897802,94.83662,437.49442,337.154,15.73586,21.57661,576.8599,5.5215816
4.5263615,60.90918,98.7996,115.62491,5.267135,4.076481,250.0037,6.8064933
4.503875,57.913525,169.97809,131.2624,5.723266,21.594255,593.6369,5.8754754
4.5020485,58.56302,170.12119,138.21428,6.505932,21.594881,603.2608,6.1640983
12.065068,86.05173,418.8353,243.70216,9.805235,21.592379,586.528,5.5135264
4.5145507,62.84404,98.79435,127.91047,4.362643,4.076481,250.00023,6.811696
5.948453,86.86559,426.56183,208.30714,10.801984,21.594233,594.03375,5.545204
4.5349455,74.9218,326.0777,195.89064,10.549105,21.5947,554.7681,5.376543
4.5964813,77.842575,294.35657,155.28836,12.282602,21.594591,554.1973,5.5033197
23.0,94.91755,440.0,350.7704,17.12717,21.528463,618.34985,4.5916467
4.519746,59.81151,99.2614,135.09363,6.0535398,4.07745,251.20189,6.1657577
4.5232043,62.105465,146.18567,140.39815,6.502735,14.869101,384.74152,6.242522
22.999992,94.91708,439.92953,350.57404,16.95179,21.581059,611.4441,5.061712
4.508896,58.56289,98.973915,143.90831,5.8646255,4.076508,250.39261,6.487152
11.632521,90.09568,429.42325,269.3619,9.443913,21.594095,593.7576,5.333621
23.0,94.91754,439.9995,350.7469,17.085808,21.558977,605.65643,4.6645765
4.945681,78.81096,376.4032,237.67084,11.828298,21.594858,587.03986,5.339674
5.48637,88.882545,411.0671,216.00371,9.303567,21.594652,599.5525,5.6349273
4.591121,59.556377,98.78972,123.25139,5.007342,4.076481,250.0,6.7643533
4.505599,62.62533,99.59839,148.77477,5.134206,4.1021786,253.62357,6.4738154
4.5083456,58.461212,98.80045,129.02428,4.3035464,4.076481,250.00165,6.8438897
23.0,94.917175,439.98605,350.49698,16.955114,21.575897,579.32745,4.8480034
4.5069156,64.05268,186.65617,149.62404,5.91707,21.56636,508.92648,6.6452985
20.756248,94.24927,436.63034,291.2606,10.956627,21.589699,588.64984,5.2181935
22.435078,94.38343,437.25412,314.59882,12.903205,21.593723,570.9383,5.380658
4.504227,57.907814,98.78911,103.83866,3.956764,4.076481,250.0,6.611002
22.999578,94.90861,439.9984,347.64514,11.833537,21.593374,619.63916,4.8824873
4.5087037,60.886364,112.60305,160.97684,9.532966,21.517971,508.43085,6.1281257
4.515856,74.325485,198.50348,176.60864,10.046465,21.577688,563.49786,5.401908
4.5101247,57.201824,98.78931,114.75765,4.1276636,4.076481,250.0,6.6897016
22.984955,94.77369,439.42398,334.0721,13.618214,21.583462,564.9351,5.6284733
22.999985,94.91718,439.82352,350.46432,16.977621,21.590027,589.5949,4.7762794
4.5449743,59.021675,98.79176,119.46575,4.9281645,4.076481,250.0,6.641224
4.506212,67.988976,198.00693,158.24861,9.311189,21.59473,601.1623,6.116739
13.405361,89.29757,437.29108,264.56284,10.251559,21.594873,608.6735,5.5811243
4.5308347,65.59401,99.201515,127.83091,7.978428,4.0790167,253.10666,6.510718
4.5175767,56.064304,98.78911,107.59702,3.8584735,4.076481,250.0,6.739909
22.777052,94.86862,373.12216,326.24847,15.651575,21.583382,587.87366,5.858853
4.51586,61.854565,99.33367,123.88874,5.7876964,4.0858703,253.52832,6.630625
4.5091696,60.040844,98.88606,151.29707,5.6443677,4.0764885,250.15596,6.5480337
4.5281887,82.59761,141.1305,200.10985,7.9506965,21.594625,512.10944,6.454673
4.5236936,61.476418,98.79496,132.8295,5.3831105,4.076481,250.0003,6.6312275
4.5078144,62.422077,99.55591,127.52413,8.237149,4.0833445,256.65448,6.3520803
4.5118504,72.4772,228.68729,157.76393,11.251893,21.594707,582.9443,5.313312
4.534253,61.579613,107.97655,143.56699,5.930108,4.7424664,267.21466,6.1561713
22.95728,94.85776,431.01428,346.61044,15.721268,21.591225,578.8772,5.4994574
4.512506,61.016853,99.38109,120.64418,6.215702,4.0861998,258.06085,6.548854
9.900872,92.775566,264.8027,279.87827,12.425747,21.593618,518.9245,5.8053775
4.526485,57.884468,98.89073,152.01428,5.68666,4.0764847,250.38171,6.5910482
4.5072613,69.43977,275.3414,164.92361,7.3649673,21.594976,592.6647,5.6224833
4.5092764,61.298767,104.03002,153.731,4.9960103,8.702536,292.95532,6.3298044
4.5040984,69.04901,304.72675,149.48148,9.798337,21.594824,546.504,5.799861
22.999975,94.9164,439.99646,348.37445,16.58106,21.590723,599.37494,4.925777
4.511615,61.377254,98.80744,112.3826,4.8903704,4.076481,250.0016,6.5791245
22.994009,94.815865,439.98575,345.21176,13.954369,21.592665,619.98004,5.089104
7.30135,91.04225,343.8768,175.78403,10.530942,21.593359,540.8141,5.576706
22.99816,94.84887,439.68906,346.1174,16.058008,21.59166,588.2076,5.136771
4.7218304,78.89647,392.1373,226.38043,7.961439,21.594872,583.08356,5.7026467
4.5106936,63.817215,100.27847,139.27571,6.703248,6.0755033,254.80034,6.1922297
23.0,94.91755,439.99994,350.76852,17.11008,21.571316,613.4782,4.586611
10.078762,85.7464,426.50992,193.46007,11.447335,21.59435,605.1939,5.4864535
4.9819055,83.34802,384.77563,177.18866,10.970845,21.590961,546.6626,5.3675585
4.5246186,58.183384,99.22544,128.40314,5.6181784,4.07649,250.20578,6.2936163
4.5451717,60.306213,101.10641,149.46721,7.301262,4.1027822,259.53122,6.4488325
4.504221,65.6029,220.46284,124.74385,8.740505,21.594273,571.656,5.616577
22.896336,94.84384,422.66742,300.10785,14.282339,21.57018,557.3153,5.5734158
4.541624,57.856167,98.78927,129.92422,4.822746,4.076481,250.0,6.6434402
4.505517,60.411255,227.92665,140.42288,6.6035023,21.594126,566.16345,6.2050304
4.514942,78.92243,255.9969,208.4154,8.669834,21.594858,578.9257,5.5586658
4.5356584,61.188187,120.511925,146.58249,6.4847765,9.091166,389.34857,6.3884783
4.8695164,85.22471,285.3397,203.89258,6.8264956,21.592749,532.9853,5.546935
22.996492,94.90783,439.45538,346.07986,14.787271,21.591213,605.83,4.941539
4.5741067,82.71293,325.3353,176.59741,9.946769,21.594915,592.5122,5.6766996
22.999985,94.91711,439.88733,350.23553,16.773283,21.566343,606.2036,5.3202376
22.895203,94.717384,439.76352,328.82016,14.809218,21.590208,611.96814,5.1590524
4.5351834,63.13261,98.80821,112.356285,6.262933,4.076481,250.00233,6.6390786
4.5021305,67.63883,171.74744,181.0041,12.192073,21.593824,559.27264,5.761227
4.9837375,86.937935,423.4172,226.55156,11.363443,21.594946,603.97644,5.0471606
4.540075,62.85307,98.89876,110.164955,7.471967,4.076481,250.02092,6.6457376
22.999998,94.917404,439.9879,350.096,16.910456,21.576563,585.79095,5.033961
4.5097976,56.70214,98.789116,121.48511,4.106265,4.076481,250.0,6.628529
23.0,94.91755,439.99902,350.76566,17.124052,21.574371,614.0954,4.6441107
4.519014,61.311523,98.79315,124.382866,5.6685166,4.076481,250.00009,6.4218025
11.0178175,90.33635,326.0487,215.24966,13.521774,21.593082,570.6669,6.224876
4.5321264,56.652725,98.79467,105.69387,4.093223,4.076481,250.00139,6.3954773
4.5130143,74.41033,134.84857,157.74947,10.20645,21.52447,496.4912,5.827489
5.3436713,89.27957,323.12918,189.81532,9.628196,21.594183,588.05994,5.0964484
4.5299044,57.051014,98.78939,104.38312,4.5194364,4.076481,250.0,6.739901
4.5242,59.138702,98.8013,144.42796,6.362835,4.076481,250.02992,6.3375826
4.5550184,68.98179,385.03738,134.82663,7.512209,21.594963,600.9246,5.595873
4.5216465,57.728344,98.7917,117.13378,4.75909,4.076481,250.00027,6.5757174
4.5047536,57.66891,98.78917,118.20273,4.033012,4.076481,250.0,6.7514944
4.5220585,59.918064,100.28061,122.49991,5.660989,4.117495,259.2393,6.460968
4.522116,59.06847,99.08022,129.97849,6.693261,4.076496,250.21587,6.6844254
21.964375,94.14515,439.85187,276.44077,10.849819,21.593853,604.93506,5.3737473
4.519862,63.27254,98.79236,122.62088,5.8395915,4.076481,250.00027,6.698635
4.80458,88.06692,354.01962,269.6659,12.298818,21.593897,562.7377,5.790992
22.71095,94.6634,416.0646,320.21356,15.2996645,21.58547,536.0369,5.2169876
19.628197,93.854965,421.7643,237.48358,12.07072,21.592161,565.0939,5.374833
4.5240154,64.61954,98.8466,126.570984,8.104206,4.076481,250.00919,6.739115
4.6051607,57.970406,107.30588,140.42513,6.3302097,6.2024617,313.0831,6.5820804
19.650242,93.809616,380.25592,311.30804,15.227422,21.594097,551.1726,5.456282
23.0,94.91755,440.0,350.77045,17.129457,21.578157,624.73645,4.5742373
23.0,94.9169,439.99268,350.57687,16.885628,21.578856,593.8816,4.755146
23.0,94.91754,439.9999,350.7652,16.903534,21.592154,614.01697,4.6450286
4.510403,58.11393,98.80418,119.95806,4.8456993,4.076481,250.00299,6.626502
4.5218062,59.412823,99.43511,140.98694,5.4005127,4.0868163,254.13019,6.3358693
5.2117424,90.31707,430.5212,171.19408,6.9474473,21.594831,606.23425,5.720868
4.515201,64.09685,98.814804,133.90741,6.204119,4.076481,250.00328,6.5655255
4.5272484,62.00521,99.99366,126.66507,6.3939605,4.0783277,253.90541,6.65376
4.5586133,60.693207,99.7415,130.24565,5.504946,4.076775,251.88145,6.517096
4.5207434,59.50088,221.33704,154.80664,5.5596423,21.430992,431.6358,6.5211744
4.5405416,57.579906,98.789154,107.04417,4.0883117,4.076481,250.0,6.7002125
4.5115714,56.224396,98.78911,107.17838,3.95381,4.076481,250.0,6.684095
22.999142,94.91526,439.7891,348.47916,16.54098,21.575611,602.3026,5.3873935
22.999992,94.91675,439.96478,350.06747,16.673126,21.584755,586.1194,5.0344405
15.640297,92.00163,390.41483,282.8805,12.026529,21.591373,575.69025,5.717574
4.913102,81.12784,334.89337,160.024,11.084609,21.594913,604.7992,5.771925
4.5145626,69.53396,200.30748,140.27791,9.452191,21.59415,556.96765,5.349251
5.973213,85.44011,398.9473,189.32828,9.29214,21.594755,585.0367,5.487138
23.0,94.91754,439.99933,350.7658,17.094128,21.59126,600.92505,4.653811
4.505644,61.132057,98.80592,128.84917,5.2176375,4.076481,250.00212,6.6925898
22.99997,94.916954,438.98682,350.22723,16.98878,21.584175,574.28827,5.5101275
20.537802,94.67031,426.7723,298.28952,12.887663,21.594126,584.25903,5.726442
22.999966,94.91464,439.9508,349.60556,16.07046,21.584564,592.4894,5.3381596
22.999899,94.91451,439.9378,349.39954,16.54004,21.582682,601.6669,5.082871
4.53672,59.32124,98.79033,116.46448,4.3003926,4.076481,250.00005,6.6163344
22.999979,94.91539,439.8963,348.56442,16.47434,21.572271,585.19763,5.0273547
23.0,94.91755,440.0,350.77045,17.129442,21.5731,623.8864,4.5678563
4.612036,88.3142,363.35223,194.74054,9.979987,21.594748,598.89795,5.8007426
4.565007,70.538925,300.78516,166.24794,8.601113,21.593725,587.3631,5.8587413
23.0,94.91755,439.99994,350.7699,17.125614,21.577074,618.7023,4.603153
19.987652,93.830345,437.262,249.15015,12.859575,21.58997,597.4073,5.4980555
23.0,94.91753,439.9983,350.71356,17.08122,21.582724,612.86804,4.6968317
23.0,94.91753,439.99365,350.7093,17.076628,21.57158,615.7388,4.6811967
4.5176673,68.49637,341.94516,183.66492,10.387975,21.594967,590.8945,5.448464
4.7379527,81.806274,339.1169,165.85721,8.464631,21.59418,580.63873,5.647348
23.0,94.91754,439.99994,350.74884,17.082293,21.573708,613.1909,4.717272
4.7976265,81.99686,407.84494,180.48944,10.76707,21.59494,595.2504,5.3808694
4.537896,58.878304,98.80146,109.200455,4.5619097,4.076481,250.00087,6.612326
4.524312,61.578915,119.49603,131.3386,7.854224,11.126965,318.2742,6.439
4.54914,61.10382,100.03465,148.47067,6.2447815,4.0783052,252.95404,6.2492433
5.8667655,90.889824,375.89243,208.2837,9.002804,21.59148,572.31665,5.639684
22.287611,94.36669,431.89062,286.0427,8.761323,21.591084,588.5693,5.9790716
4.513485,58.85051,98.79045,125.895355,4.210598,4.076481,250.00003,6.8037963
22.999044,94.91208,437.94992,348.08865,16.780315,21.555716,566.4414,5.0398154
4.51771,58.265465,98.78921,109.71529,3.9671063,4.076481,250.0,6.7561126
23.0,94.91751,439.91293,350.37524,16.918776,21.571238,580.47595,5.045448
8.3199625,90.730995,411.08084,206.64212,12.279751,21.593773,587.9897,5.3882413
4.5243273,80.750275,185.93643,207.86105,10.019363,21.594568,539.16376,5.739621
4.527119,57.998474,98.78938,107.88171,4.4804244,4.076481,250.0,6.542499
23.0,94.91743,439.99902,350.67725,17.00067,21.587873,614.14136,4.9170322
23.0,94.91755,439.9999,350.7696,17.11991,21.52314,618.2854,4.5982423
4.517211,57.81484,98.79045,115.74777,4.3018203,4.076481,250.0,6.6258435
4.539604,57.434135,98.79171,114.51313,4.1811905,4.076481,250.00008,6.513159
4.5105476,58.434185,99.37174,116.345985,5.154621,4.0782313,251.37987,6.6614547
4.53938,60.04947,98.78945,109.53542,4.544701,4.076481,250.0,6.746925
4.527221,58.862694,98.79929,118.691605,4.4679527,4.076481,250.00244,6.6286383
4.506789,60.779694,98.78927,103.85697,4.248447,4.076481,250.0,6.7842245
4.5407906,64.55636,105.461784,134.96451,8.690038,5.05949,287.69205,6.4312134
4.5175014,61.010113,99.77672,114.189575,5.273181,4.121332,259.04803,6.390354
4.507054,59.643196,98.81157,130.52333,5.6615496,4.076481,250.00906,6.5566807
22.964,94.883316,438.94516,340.4626,13.705917,21.587278,592.126,5.1949563
4.545189,57.969532,99.72726,154.33679,6.5868444,4.078122,253.85837,6.54288
4.784188,76.79043,329.844,166.24258,10.942518,21.591799,601.6929,5.7844067
4.5085654,62.610706,99.38664,114.71429,6.2618675,4.1958294,262.49506,6.2324023
4.5208564,61.43568,98.79999,122.60349,5.234436,4.076481,250.00082,6.5011992
4.5055237,76.8017,126.56315,169.54155,11.894448,21.506414,434.71375,5.2261996
4.5373645,61.317516,100.15823,121.087585,7.2688646,4.076775,250.36899,6.491489
4.5162244,60.282856,108.8829,137.73381,4.731905,20.260921,407.06754,6.2724814
4.5223274,60.994278,98.89415,154.10838,6.8010545,4.076482,250.06168,6.5510435
22.99978,94.91432,439.77527,349.932,16.653212,21.58157,593.6575,5.140447
12.834683,93.91872,300.7265,273.5024,13.883682,21.592249,555.9934,5.667433
4.526708,63.11105,98.802864,114.53007,5.2836714,4.076481,250.00563,6.6219025
4.5066357,60.925873,111.5429,144.98665,8.799094,20.293028,366.5408,5.954677
4.5127826,60.736168,98.79487,134.12027,4.402837,4.076481,250.0006,6.622797
22.999985,94.91538,439.98157,350.19556,16.875004,21.588379,600.382,4.9082785
4.503729,59.232494,113.29222,140.30513,7.7313876,21.57077,472.6849,6.182874
22.999987,94.91711,439.9972,350.37814,16.97491,21.578663,617.72687,4.8637857
23.0,94.91755,439.99994,350.76984,17.121977,21.574856,617.57086,4.6115723
4.5094867,62.44769,98.79813,131.88416,5.1638503,4.076481,250.00197,6.4824634
4.5622187,59.08104,98.7942,112.30626,4.464394,4.076481,250.00061,6.5734544
4.562921,59.23002,98.846,121.62102,4.5443993,4.076481,250.0062,6.7549143
4.510902,56.664574,98.78911,113.54207,3.9311423,4.076481,250.0,6.3507376
23.0,94.91751,439.99945,350.7532,17.062449,21.591675,615.95245,4.7146473
4.5171876,60.151466,98.80353,126.17788,5.0536475,4.076481,250.00026,6.540226
5.7517695,86.272964,384.69266,211.76956,9.110356,21.592926,577.9837,5.783638
4.507078,62.050915,113.686325,134.45807,4.6759076,20.693182,353.32465,6.4574
7.678078,91.27961,334.49475,214.99667,13.120551,21.594175,598.8009,5.417962
4.5332217,71.950165,298.14087,209.60605,11.510391,21.594934,569.79645,5.115629
4.5163965,56.805996,98.790115,120.448135,4.8804197,4.076481,250.0,6.6495805
4.5334325,61.429016,98.789825,133.60564,4.919977,4.076481,250.0,6.662776
18.988987,93.59403,437.56158,251.35898,12.743732,21.594557,600.98895,5.2143054
23.0,94.91755,439.99994,350.76923,17.090643,21.586227,609.9239,4.635787
4.509646,62.002083,115.12717,171.42943,7.5815506,21.268028,395.5562,6.1144776
