Sr_No,Fruit_Type,Climacteric,Ambient_Temp,Humidity,Gas,VOC,CO,Core_Temp,Light,pH,Ethylene_Production,Respiration_Rate,Sugar_Content,Moisture_Content,O2_Level,CO2_Level,Days_Stored,Shelf_Life,Spoilage_Resistance,Freshness
1387,Avocado,True,35.0,66.1,8746.18924177731,2066.7522647391206,211.2,34.8,247.63170656435972,5.226034670043819,242.8,510.51,0.4,62.3,18.77778145383624,1610.5596811968353,10.684043525480035,11.82312823583658,6,spoiled
56,Peach,True,2.1,93.9,156.62635944435436,55.721966588807,4.1,1.1,20.500193536016674,6.7,33.0,18.48,9.2,88.5,20.26460041162518,550.4106165600559,1.072549218630698,6.5992714814574125,3,fresh
1146,Peach,True,17.6,66.9,5398.743976809849,1424.8338919120874,38.2,16.9,161.04935980143904,5.020145456820663,79.91,110.89,11.4,83.6,19.878300087768,1222.6709251475015,6.516282575201478,4.642035191905718,3,spoiled
1912,Blueberry,False,30.6,73.9,1143.5118968856498,1154.7928020633092,47.4,30.1,292.4556712147324,4.927777184292073,0.33,112.7,5.9,72.2,18.85794242088363,1492.1933382751727,11.013248561352565,12.461551294465266,4,spoiled
1958,Mango,True,28.8,73.0,6111.73517734246,2358.7137751348805,123.5,28.3,375.50075695267583,4.77840078263001,3.26,215.82,13.5,70.3,18.643114077304393,1855.0159513278045,10.407583390259305,7.465192345680682,5,spoiled
557,Cherry,False,4.5,85.1,151.84873185901495,39.88496524786064,0.8,3.8,49.125307908531816,6.5,0.01,3.28,13.3,81.2,20.510826914703603,319.3090642345746,1.5815212542795425,8.308181724774663,3,fresh
326,Tomato,True,7.3,89.9,298.64602544251596,120.43480431543182,3.0,7.0,30.81931531434216,6.0,7.33,13.25,3.4,94.5,20.59524809889172,725.5887003989567,1.2311240852927936,9.398418196755424,5,fresh
1115,Blueberry,False,20.1,58.6,939.7260124875767,1185.5358994240673,29.5,19.6,156.72729742385843,5.043398195986679,0.05,42.91,10.3,72.3,20.665975933529328,1263.0748588690744,14.351721259892335,10.160046217056971,4,spoiled
1611,Blueberry,False,31.0,70.0,1219.8669245383226,1613.6806969753366,54.8,30.6,340.59654944874865,4.594908533195217,0.09,112.22,5.8,70.8,19.715987411623814,1272.3390821486514,14.417128936824515,12.82392143357038,4,spoiled
1911,Pear,True,26.5,67.5,1769.8710707787561,640.0109036362629,20.3,25.9,64.4352221415956,5.1,100.08,57.18,11.0,75.0,19.29684071215849,852.6565451934947,7.777268196847036,11.908481215674712,5,spoiled
782,Cherry,False,6.6,91.3,187.5259815072373,116.2169316301009,1.5,6.4,0.22827174635350334,6.2,0.01,6.14,11.9,80.1,20.379003151814455,628.3029767330643,2.5896795608510983,9.229875186765254,3,fresh
1537,Watermelon,False,23.7,61.8,924.84009562694,1389.2544208591326,28.5,23.4,137.208577202712,3.5650744103338843,0.05,27.78,6.1,77.5,19.976057269961554,1338.8741101697015,27.46610218824315,17.063042701897835,5,spoiled
1915,Grape,False,25.7,64.0,960.7083207087923,585.9977211187462,9.6,24.8,290.5747955204955,5.330473703272226,0.21,27.77,12.9,73.8,18.130529221217177,1341.0871203919671,7.2430265720843305,10.756972939455684,4,spoiled
1800,Orange,False,19.4,59.4,1396.3784633460475,828.3734447788014,17.6,18.6,165.14876782413353,3.976685628213552,0.14,18.72,6.7,74.6,19.31314599481352,825.5343233677223,37.08047894318049,24.661239259639224,6,spoiled
276,Cherry,False,4.9,93.0,141.17502360974862,45.94284443859205,3.2,4.5,8.784697466201791,6.8,0.07,12.47,12.0,82.4,20.431064045397484,362.9537649804852,2.8055099165334125,8.876132959542435,3,fresh
611,Avocado,True,7.5,87.8,555.7089595319146,251.5486179033617,17.5,7.2,17.32553631761903,5.3,283.04,61.17,1.4,72.2,20.40307488745664,307.1347144654436,4.324358424055267,7.1447137346637515,6,fresh
435,Mango,True,5.4,90.7,632.3998541941323,213.61630050604998,12.5,4.9,7.020753848959699,5.4,5.91,34.77,14.8,81.5,20.184170977329764,467.17587907269433,7.973300026775188,13.075931058583915,5,fresh
607,Blueberry,False,5.4,83.2,184.30111066782226,212.2719623135829,2.5,4.7,42.94275117314037,6.061108519813469,0.02,10.6,14.1,83.4,20.569384896740715,446.23063165226273,1.6944829061656292,11.126464947659064,4,fresh
1840,Strawberry,False,29.8,61.8,2357.1919295402495,1096.8417014082377,22.4,29.5,279.2810979883241,5.1834691591554725,0.16,67.49,7.0,80.5,18.06793175630078,1876.3370934301372,6.5895939310362746,6.525561336375439,2,spoiled
1565,Strawberry,False,11.5,72.1,378.9292119050932,361.0954827413766,6.9,10.5,159.75213230856627,5.563533774404301,0.05,25.1,5.9,87.8,18.30037082853812,1277.6863700555139,3.6825013786774186,6.669778985268886,2,spoiled
1976,Watermelon,False,19.9,53.0,1309.418267787109,759.2302003522742,12.1,19.0,289.5166583731761,4.970011145080173,0.09,20.75,6.0,78.4,19.528164869373434,1095.065963288696,19.262780205451115,15.84461396733282,5,spoiled
563,Bell Pepper,False,8.5,85.6,137.177967981779,103.31739751190734,3.0,8.2,6.825505054729502,6.1,0.05,10.74,5.0,90.8,20.963923614076606,464.81861179889836,3.797180185628999,20.318315182218775,6,fresh
252,Apple,True,6.4,93.4,408.50226473800063,180.34873648436673,3.3,5.9,2.106147404304121,6.6,0.78,9.0,11.8,83.6,20.568600633174,559.4221283300121,8.52314788417575,18.267707132326038,7,fresh
1388,Strawberry,False,31.7,71.6,2279.0829488941986,1131.8966620502047,34.9,31.0,314.9712535781349,4.612687030878819,0.18,120.23,7.1,83.0,18.41398976444583,1465.8404891848545,4.51766881711888,3.9276897624408655,2,spoiled
1167,Strawberry,False,32.0,61.9,1203.2344193527404,579.7438854811916,34.6,31.4,336.7638359531374,6.860083739140069,0.27,135.15,6.2,86.4,19.126661244910338,1793.7876238142585,2.810630579621342,5.789826396901052,2,spoiled
374,Pear,True,21.5,52.1,2220.518143668395,614.5347566990683,7.8,21.1,258.20897681305325,6.342856235274061,4.7,29.16,10.5,81.6,20.500061650426947,833.2892605504176,3.325813066876392,10.677846405982656,5,fresh
237,Avocado,True,5.7,91.7,360.85420238579417,141.22529532410195,7.9,5.3,12.34982306788538,6.7,16.17,30.53,1.2,72.9,20.74475114709663,662.3920371314601,2.9527542624532357,8.632137967545114,6,fresh
465,Papaya,True,25.9,79.3,1267.0257801261398,417.6033536298027,24.5,25.5,109.89983640197083,6.0,16.71,96.06,10.3,85.2,19.402358053086374,2229.4508889308854,2.7635812869407057,8.41872651088481,3,fresh
1643,Pineapple,False,23.5,83.4,1064.4066934698972,1385.5081974002849,88.6,23.1,138.9746406779115,3.6558031835333433,0.54,69.65,10.8,73.3,18.93788608373475,947.7447446873899,25.560393618911792,13.266576879987591,6,spoiled
1243,Cucumber,False,19.0,51.5,1055.067395766482,475.8244928405127,10.2,18.7,200.02143088768906,5.509146251908524,0.31,21.69,1.7,83.9,19.593817803633993,915.9409744134213,13.400512686389494,13.503836151147679,5,spoiled
241,Orange,False,3.0,89.4,150.69152042759205,54.93863221721484,1.3,2.4,5.69517115737227,5.9,0.02,3.56,11.4,85.2,20.277114204334037,586.2587754740023,8.304865030531166,14.339360297329108,6,fresh
110,Apple,True,22.2,64.5,1674.4956075998375,511.10216448678096,18.5,21.4,149.89358009896105,5.9,3.49,40.31,7.3,73.0,19.126598302447444,1070.986995717613,12.92867239687649,25.79290376356373,7,fresh
548,Watermelon,False,19.0,57.2,265.07405069844793,180.4587943971322,4.1,18.2,249.3747260281443,6.6,0.08,17.93,6.6,89.9,20.016844867108862,1360.5380554372719,1.326758183527227,18.967050969165825,5,fresh
1808,Pineapple,False,19.9,80.0,1033.3206745142693,755.1860943765598,25.8,19.2,57.207243216334255,4.34621975141547,0.43,41.58,10.7,73.5,19.62489968143535,1271.4688501794885,14.78540016879207,14.556654854251713,6,spoiled
30,Strawberry,False,5.8,90.3,172.32258103645017,81.1693546981611,2.6,5.6,39.98291819545285,6.2,0.06,11.75,6.8,89.5,20.199865765113415,560.1934642318984,1.0271580868727486,6.222213002869973,2,fresh
518,Bell Pepper,False,6.6,84.3,143.38174703950563,101.21236495834569,2.6,5.7,5.397129154736918,6.1,0.04,10.27,5.0,92.5,20.920038001440485,387.6997954350811,2.8190622697419907,20.003956139536143,6,fresh
58,Cucumber,False,24.7,60.3,303.77904847610796,227.48309835381278,12.3,24.5,297.31177390625703,6.9,0.3,51.14,1.7,92.8,20.070583617423694,993.0230013219766,2.0334438567623825,12.299697627143644,5,fresh
823,Peach,True,5.9,90.1,567.2077957255763,211.88629654103278,8.4,5.0,8.378497722570021,5.6,94.6,32.96,9.0,87.6,20.762814882276622,554.0904464601754,2.795986624422791,5.528364211683134,3,fresh
754,Pineapple,False,3.8,91.2,125.13549066040545,46.27793023526729,3.3,3.4,18.255130192874606,6.0,0.04,9.2,11.4,84.0,20.46269344270521,432.4049846957287,7.907053896093696,20.51250569560819,6,fresh
1259,Blueberry,False,28.9,70.6,1172.5047795355188,896.7070597640214,51.0,28.0,104.06505711913738,4.975709516812951,0.03,81.89,7.9,71.5,18.201209082874982,1676.0248029719683,15.811093617214322,12.643908226953648,4,spoiled
1273,Pineapple,False,20.2,76.1,671.9753702385616,471.89655430008895,19.3,19.3,70.43342996602664,4.387499548386408,0.45,39.82,10.4,73.4,18.892512021223578,826.417996908794,14.255095293091664,19.682773872732227,6,spoiled
1445,Grape,False,18.1,83.5,1372.664775171736,802.7712313518641,7.1,17.6,102.60506730402288,5.418913639080435,0.02,20.37,18.3,76.2,20.690384931883667,2397.2547678908923,7.436003796317708,7.722196684435175,4,spoiled
856,Grape,False,5.1,87.4,136.48260905839467,82.46036670596008,1.1,4.5,33.11496694624189,6.1,0.06,3.83,17.9,79.9,20.28166492778362,544.7776703215382,4.096437594903991,13.414792451356911,4,fresh
1825,Tomato,True,22.3,86.2,7711.508273585282,1574.1312304517787,26.9,21.8,44.975967268912285,4.889929881841286,5.39,51.18,3.2,79.9,20.223364407763864,1331.3748978181106,14.213892834116763,13.55686597158389,5,spoiled
310,Bell Pepper,False,2.1,85.7,117.88335069308296,47.60257000822905,1.6,1.1,15.99026797706049,6.6,0.04,4.54,4.5,93.2,20.990212241399643,575.3408584619647,7.871708272426681,19.994508517069892,6,fresh
6,Apple,True,2.2,87.9,216.4829842027976,78.90761023710212,3.4,1.5,36.624589888718454,6.3,0.93,9.5,10.5,84.3,20.57738169763798,519.7391180725785,7.843400357486319,17.255272835255923,7,fresh
973,Apple,True,3.2,85.0,195.63826273357554,54.82938321467519,1.9,2.8,36.944222264418805,6.6,0.22,6.52,12.8,85.1,20.47599078637649,465.43062410130716,4.226612518715525,18.176836345911823,7,fresh
598,Pear,True,6.2,90.9,315.14257684995914,121.57485578212453,3.9,5.3,34.687067969816695,6.0,0.63,15.68,9.1,83.8,20.05950980344695,531.4703285837835,2.4302514843301326,9.998980473737976,5,fresh
1081,Tomato,True,28.8,86.6,8521.953343022573,1401.6876924677726,51.3,28.3,210.0763822895363,4.400766601517338,18.04,102.67,2.6,81.3,18.206818757556807,1173.7834762542464,10.014136617887939,9.742000976039902,5,spoiled
1244,Bell Pepper,False,27.9,75.0,1615.9141440991846,1026.839284842715,35.6,26.9,194.18894917229892,3.8586882451031177,0.15,54.82,2.7,79.6,18.37780879337172,1014.4821660345214,21.18934871811667,19.666494843872936,6,spoiled
793,Cherry,False,4.1,92.3,213.5052819750482,129.50747669085794,2.9,3.5,2.9313711214205673,6.034750040085807,0.06,9.63,17.2,80.8,20.690648195817595,416.9089017515876,5.263883448112984,9.210786035504768,3,fresh
609,Mango,True,5.9,95.0,379.06239920383405,135.23393801669744,7.7,5.0,15.433304533595255,6.7,1.09,29.35,17.2,83.0,20.57386774025681,361.91728629270636,3.1499645983569633,9.220728240945274,5,fresh
798,Kiwi,True,2.1,84.7,183.38998099999094,61.92392075663905,4.1,1.8,21.182932059759572,6.7,0.54,11.98,8.9,83.3,20.443968109035445,516.4174416223696,6.937522568446889,26.22588398558873,4,fresh
779,Cucumber,False,6.9,94.9,176.11693055056472,97.92195435322203,1.5,6.1,14.205080580005674,6.4,0.05,6.07,2.4,95.7,20.19620281077995,382.0807090841842,2.4396672172804497,12.312223016302099,5,fresh
804,Cherry,False,4.5,92.6,318.2181902046939,107.98472510479455,2.1,3.6,22.859571440932474,4.617752926957739,0.05,7.37,13.5,81.0,20.561713540828404,444.82305079564924,4.10252331459451,5.217976165264835,3,fresh
417,Strawberry,False,3.5,93.0,141.9742284388112,41.618107572586844,2.8,2.7,11.69636678331733,6.4,0.01,12.66,6.6,89.3,20.32028679927443,315.5655905641864,1.1104479529361713,4.47102548678476,2,fresh
651,Orange,False,20.3,57.9,241.24799000771196,217.58424915911075,5.1,19.5,229.2442778112,6.2,0.08,22.98,8.5,85.8,19.12161388684555,1232.2693495269332,1.0269087908952752,17.093387914410506,6,fresh
1149,Orange,False,22.0,86.9,1220.4388069444399,715.1177349983865,27.4,21.5,111.82793204329622,3.5,0.14,20.97,6.7,73.9,19.00074433358819,1942.2593000912436,28.355451191591392,22.075852966534626,6,spoiled
225,Strawberry,False,4.6,93.3,185.60147144656668,40.57526743339458,3.1,3.7,1.9486268101905402,6.1,0.03,13.05,8.4,89.6,20.510684030449095,578.8824258876718,1.790725671098233,6.373839695215388,2,fresh
1894,Tomato,True,34.1,64.1,8125.610239800753,2266.259337673203,61.3,33.5,391.7790164994878,4.022061227888381,31.94,107.87,2.4,79.7,18.0158502766231,1904.0121624585765,18.431944185773943,11.20809202796918,5,spoiled
839,Tomato,True,3.2,91.6,263.25930286246665,86.79705248398015,2.7,2.4,39.00266810961849,6.2,2.91,10.37,3.1,94.5,20.571295379480674,468.0617905127065,3.0360775211360624,7.32656645572306,5,fresh
1515,Papaya,True,22.5,50.9,3863.055622631662,2135.48972017138,29.8,22.0,101.06787839145835,4.348936583656301,14.59,59.04,9.7,78.6,19.222315811563327,827.5231752810744,7.979761187965007,6.6579185479696426,3,spoiled
1489,Bell Pepper,False,22.7,87.0,1180.40180666459,629.2134231627946,31.1,22.0,179.5198149258537,3.5,0.2,39.9,4.2,78.3,19.890725822327628,1070.6607782565318,22.748564031704554,14.98285286935598,6,spoiled
377,Banana,True,5.1,90.9,366.13883287812536,154.24345469986454,9.3,4.1,3.4438800761699473,6.9,186.82,30.52,12.8,74.3,20.155688710417397,467.72228601186407,5.195711550887387,12.478813856411048,4,fresh
492,Peach,True,3.1,88.2,312.05448559576655,78.3286794169644,4.5,2.3,47.25138583480758,6.9,19.66,18.71,9.3,87.8,20.175730610227305,400.791762068142,2.156924457130189,4.681688349051775,3,fresh
906,Pineapple,False,2.6,85.2,103.78981165683052,45.53639111324608,1.9,1.7,22.39804521631309,6.1,0.18,7.52,15.2,85.4,20.09495358690079,401.447430148039,2.502459119500913,17.371364402822984,6,fresh
1899,Cucumber,False,33.5,62.3,1895.4033695520445,1053.4625364633505,44.1,33.0,334.4841466765972,4.792377056912742,0.24,88.72,0.7,80.9,18.1465675035168,1715.4478925159865,14.871513769828523,13.983839505343635,5,spoiled
1708,Watermelon,False,28.4,62.5,856.9666120521273,930.873214406725,31.3,27.8,3.0346981623951885,5.127990713372412,0.04,52.06,4.7,77.5,18.702711884615205,1417.1952378507062,17.537308206301034,19.62621074846432,5,spoiled
800,Papaya,True,27.5,69.9,2811.670361007448,706.9382127175508,22.3,27.3,301.5367310904646,6.68108891155336,2.61,91.84,8.1,84.3,19.456554694798868,1554.1866370040698,2.1435031154312183,8.231630127871904,3,fresh
1524,Pear,True,28.9,81.1,7273.029879389997,1846.162401565344,68.6,28.3,259.03178076514325,4.203428289679238,22.95,100.4,7.8,71.0,18.70616323916963,1176.9767121386753,12.831459563202003,7.316648333987491,5,spoiled
1922,Strawberry,False,26.9,94.2,784.0972875910659,699.5442506795259,30.3,26.6,110.57210761569644,4.635974890316079,0.11,101.25,5.0,85.3,19.391525324357612,1164.9932223021742,3.8579735325652678,5.651351792637659,2,spoiled
1743,Peach,True,18.0,60.8,3570.092815283248,1142.8900997215599,18.4,17.8,234.52868885585394,5.0482462681776346,52.48,55.44,9.9,82.5,20.101332396398234,1338.3972933874707,6.636514851662438,5.84480981445741,3,spoiled
679,Strawberry,False,8.4,88.2,191.11356011331938,104.50501327926348,4.0,8.0,4.788904091336849,6.9,0.09,17.84,5.3,88.9,20.13078661299439,336.2562276442189,1.082775566746631,5.747098042768281,2,fresh
362,Cucumber,False,5.8,90.7,143.80319073135433,86.56713805667981,2.0,5.2,2.1723746845526692,6.4,0.11,8.41,1.7,94.7,20.545252484996208,642.9124625711133,1.6894232480069018,10.35595734300166,5,fresh
1274,Mango,True,30.9,71.3,6914.569191939003,2322.227901037594,248.1,30.4,309.11671740364454,4.282176424737388,4.31,373.23,11.4,70.7,18.412443745311077,1176.8740388201977,13.78725927061147,10.184712132584753,5,spoiled
1706,Orange,False,22.4,60.2,499.5035316670328,380.2668959118706,13.8,22.1,193.60548458265578,5.3,0.12,21.57,4.8,74.4,19.99273415578439,1761.3369639850916,22.019978910313036,26.366995213244635,6,spoiled
1031,Kiwi,True,32.7,74.3,6082.211776512412,3269.039963154397,168.1,32.4,227.61883867864935,3.8034889906113656,3.15,194.18,0.7,70.9,19.09412537802885,1366.79831155906,33.27903013897482,23.674766736482898,4,spoiled
1773,Blueberry,False,23.1,65.8,1160.354437989019,666.1134876662737,23.6,22.6,212.307769769208,4.960986814224242,0.16,50.09,11.4,72.4,20.694412878889484,1274.9356161683222,12.692251279753279,13.934877768185913,4,spoiled
1908,Watermelon,False,20.3,82.9,1762.3514170631586,850.0081638548446,12.1,19.8,218.28613742438645,4.669433443369197,0.04,20.28,6.7,77.5,19.241168887373863,1406.1655706132965,19.80610988327067,18.149857374275047,5,spoiled
375,Peach,True,19.9,56.0,1987.2786756077658,542.6854863162918,14.8,19.0,209.60620421263263,5.9,273.84,56.29,10.5,84.6,19.905950363919896,864.2747323242231,3.1390258172963184,4.782400912100643,3,fresh
747,Orange,False,1.3,91.4,105.91037193193422,43.03215656231881,2.0,0.9,42.075659370518984,6.6,0.05,5.38,9.3,87.3,20.222241587260612,609.6333474224325,8.500096390619916,27.73663939031212,6,fresh
1343,Blueberry,False,28.7,89.7,1258.4092402903452,854.8784807763191,47.3,28.3,237.33923734332112,4.927786101335014,0.19,62.39,9.6,70.9,19.792965801418394,1758.074759052889,13.406592973839606,12.940910556515487,4,spoiled
456,Blueberry,False,6.1,96.5,161.17227170791077,103.51295235091432,2.2,5.8,20.922565683318034,6.0,0.06,9.3,14.0,82.7,20.00889919445487,419.4267758174782,1.7825906839466794,12.646666945338279,4,fresh
1071,Kiwi,True,30.7,71.0,5291.690672327076,2754.5993843806036,118.1,29.8,278.51428994872856,4.43366632919535,0.96,186.55,2.4,70.2,18.805558713333927,1296.5034784644104,21.653605616999396,23.251934065319332,4,spoiled
27,Cucumber,False,6.6,90.2,376.31843722672323,171.4516470608231,1.5,6.1,11.259045830746912,6.285867703226551,0.15,6.03,2.0,96.1,20.188379157508468,361.78900694971253,2.28730030931606,12.603996413382726,5,fresh
356,Orange,False,6.0,91.7,134.48103245266293,110.0670123339313,3.5,5.7,41.85077368730404,5.8,0.07,7.83,8.4,84.8,20.445273690733572,395.6523017366853,12.155971705513446,26.159513600959997,6,fresh
594,Strawberry,False,3.7,93.1,223.0231017518115,49.852216427368866,3.0,3.0,45.840391437443515,5.4,0.04,11.28,6.3,90.0,20.63461227097064,441.74554313029154,3.4185786506301237,5.44456993875882,2,fresh
1484,Pear,True,21.3,64.2,3645.1529374550387,1168.8218210152936,22.3,20.3,97.89474576420496,5.760315035770592,16.77,63.75,11.6,76.6,20.428976787059486,917.8788350888466,7.523655136936963,11.15790258769507,5,spoiled
954,Tomato,True,26.7,64.3,1456.3442528786761,497.0496340589426,20.4,26.2,161.05315725312548,6.4,3.35,70.9,2.5,88.0,19.606377341624153,1620.4815951161459,4.4102716938040825,10.738338743439401,5,fresh
427,Banana,True,8.4,88.2,643.5582074821283,235.30580417759168,11.6,8.2,25.427145936490298,6.2,77.52,40.19,17.5,74.5,20.94871612975786,318.3287339877946,4.417583780646158,9.049206312882141,4,fresh
1372,Watermelon,False,23.0,78.2,1513.502117237546,785.7208904088754,13.5,22.5,87.49593219529879,4.008454037505515,0.01,19.08,4.8,78.1,19.095998364518017,2378.801215064458,25.431718646914256,15.420389539757222,5,spoiled
1044,Cucumber,False,21.1,95.8,1027.405271111954,570.6163293979773,20.5,20.6,164.34597314699676,3.817987247438249,0.26,32.01,1.2,81.9,19.628821764276303,1733.9954467147295,17.809464615913356,11.860077159363609,5,spoiled
1460,Tomato,True,5.9,84.0,1054.2046081265457,328.68858190298465,6.0,5.7,34.30706167464505,5.3,0.81,10.91,3.2,89.0,20.70678024737826,605.9962557103477,17.716766221808662,13.184355623786747,5,spoiled
447,Strawberry,False,3.9,94.0,129.3270859356636,43.96158689521488,2.5,3.5,21.239240786659984,6.3,0.02,10.81,8.6,90.0,20.985647353556875,563.2051209152114,1.3685518767619764,5.883426388404415,2,fresh
715,Papaya,True,6.2,96.6,387.80472559553266,140.636854513781,4.1,6.0,38.711789012019274,6.1,3.85,16.47,6.4,88.2,20.10567611846603,693.6384122788734,2.4050153135047925,7.099760974755309,3,fresh
406,Peach,True,2.2,89.4,222.57438654655962,71.55920357337739,3.0,1.3,2.1708146817058296,6.0,29.97,12.22,11.6,87.9,20.852006328552797,461.4063478505496,2.3989253032005093,6.904382822688124,3,fresh
491,Kiwi,True,7.3,92.1,615.2188598989698,193.58021818261233,8.2,6.8,3.326306204892221,5.5,2.53,20.33,10.4,80.5,20.188643364845788,611.1155181944353,10.087258304720978,19.660225045264497,4,fresh
1022,Pineapple,False,11.9,79.9,570.6523185009479,673.1012905753613,16.2,11.5,74.11433177350514,4.814472207728046,0.13,20.4,12.7,72.7,18.465097193517046,1382.1689353789945,27.07749295804882,20.03977918585314,6,spoiled
478,Banana,True,4.7,90.4,235.5811094945969,52.2697955834019,7.1,4.0,7.268972952851321,6.2,175.35,30.84,12.2,73.9,20.863520989593408,671.3741517038516,1.5319068157900821,10.1201875248756,4,fresh
97,Kiwi,True,29.1,92.2,2289.6329330756157,717.583378982416,52.7,28.8,212.15553838256767,5.645908866704941,2.44,139.34,4.9,71.6,18.276905061815725,849.3170369672292,8.918358293779399,21.073911722317792,4,fresh
600,Peach,True,6.6,91.7,424.2228442608206,129.69464699853697,3.9,6.2,29.482543633033153,6.4,19.01,17.55,9.2,88.6,20.283623019497664,554.6438590851441,1.057287073741208,3.8723910282882206,3,fresh
983,Pineapple,False,3.0,92.3,135.40424864754,48.531130326269725,3.9,2.5,7.5868399834200515,6.3,0.18,11.49,12.7,86.1,20.35189783611905,716.4360841435173,6.930236421449098,16.91847739291142,6,fresh
428,Bell Pepper,False,5.2,92.5,135.17905237546194,101.38863602551352,1.9,4.4,1.2582571643274254,6.5,0.03,5.18,4.8,90.5,20.520000651205077,418.3327600525861,8.610123621474349,19.344741510464146,6,fresh
73,Blueberry,False,6.4,91.1,179.53389962477414,100.48836185060682,3.5,5.5,31.341475395639456,6.0,0.05,12.31,12.2,81.9,20.74811603886468,528.7056340342003,4.315920307507325,11.619119609965539,4,fresh
140,Peach,True,3.0,89.2,208.88710563528656,155.0541515138136,5.8,2.7,12.503704372085933,6.509677178162858,5.65,25.21,9.4,87.9,20.128481165998785,623.3501485748211,1.4252696163361713,5.382575887070683,3,fresh
343,Tomato,True,1.9,88.7,166.2472295608415,61.688658016501954,2.2,1.1,38.30438186791543,6.8,3.69,7.73,3.7,93.5,20.941846889106067,348.55062467908556,3.9731738540316686,12.270676139691822,5,fresh
538,Kiwi,True,7.5,90.8,620.7521608856687,228.88068689521415,4.8,6.8,31.636266210669618,6.4,0.66,12.49,10.4,81.0,20.726779792316858,729.3269208672485,9.346014246559502,18.998527420274392,4,fresh
476,Strawberry,False,24.1,60.8,383.7542605430219,232.46559475853195,14.5,23.3,245.44806557295047,6.0,0.18,62.31,7.0,88.3,19.54385543122953,1211.2100799034354,1.648083261458269,5.3021074027241335,2,fresh
329,Bell Pepper,False,1.7,90.1,125.48119912454776,48.65290319622722,2.4,0.9,33.19017809638636,5.4,0.03,6.78,4.4,93.2,20.59292597984049,777.1744241392588,7.970000648816657,14.738884509395527,6,fresh
1883,Watermelon,False,27.7,89.0,2201.38845546054,1122.4801053343413,11.1,27.2,189.20697782818007,4.227497465161194,0.02,16.15,5.2,77.9,19.759294053386075,1290.9940633144113,20.2648169154333,18.0592714150922,5,spoiled
1628,Strawberry,False,28.0,67.3,914.655504254433,817.2977286327689,17.0,27.3,348.35453824390487,4.735262883941195,0.18,58.19,7.2,84.9,18.424584251669955,1877.387638896737,3.506051452353343,4.453818542155032,2,spoiled
318,Orange,False,3.8,83.4,110.97146097659322,35.682125840074654,0.8,3.4,15.733601591103042,6.1,0.04,3.27,9.4,86.0,20.96395035764666,539.7995149633281,2.2227675119963095,25.30024955557845,6,fresh
38,Kiwi,True,7.1,93.4,447.6177447151985,224.2334643892693,5.8,6.6,2.0730454334266843,6.3,0.31,15.41,9.2,79.6,20.93286423458109,324.2037625033587,8.709746226361567,18.791901783878938,4,fresh
1931,Kiwi,True,17.0,70.1,5337.720145309357,1441.493143639927,24.9,16.1,189.3448473347966,5.283312027638793,0.61,41.73,9.3,70.8,18.962258602855105,1331.0034938312224,19.80161421990892,19.154807858537488,4,spoiled
765,Kiwi,True,5.4,89.5,226.92879751815386,106.9349669516706,3.0,5.1,23.73768408532875,6.4,0.48,11.41,12.7,81.4,20.442557267827848,666.5467372752098,3.3090893143324833,21.906050416178015,4,fresh
1454,Papaya,True,31.5,72.9,4495.355994568693,1270.6306023845073,33.5,30.5,192.71919330764626,5.914140536863392,50.37,121.42,4.8,81.4,19.62512786360276,1508.02036523961,3.798494258310073,6.893555739850733,3,spoiled
1554,Pineapple,False,27.4,92.3,859.342775255883,595.6979025984164,30.3,26.8,151.91183166434655,5.174774301029343,0.56,65.69,7.7,73.6,18.05494058446722,1637.103739661005,13.059123272356882,16.537054711946915,6,spoiled
997,Avocado,True,2.9,88.9,337.3917498335377,134.88908089038821,10.9,2.0,3.5617887312377916,5.2,111.93,32.87,1.2,71.9,20.478338667847904,422.77068313244774,6.6403621249546685,8.69211784530448,6,fresh
1618,Cucumber,False,30.6,75.6,1727.9944299148215,1047.4014408971516,23.9,30.4,336.76676674010434,4.984649454287637,0.39,48.07,1.5,82.4,19.813387224566704,1984.0354969561813,14.818327937149729,13.84484015447124,5,spoiled
1269,Pear,True,19.8,71.0,3713.1816610882706,754.1701520459043,20.9,18.9,122.56231669154931,5.0,0.95,59.59,12.6,76.8,20.977151756330322,1422.5848341528804,7.574228213853534,7.501495063614358,5,spoiled
1617,Bell Pepper,False,19.4,74.8,887.028759663224,1020.3245384842843,27.1,18.8,123.88821211519665,4.97553943566631,0.16,39.25,3.5,79.1,20.794926318725764,1228.0489472260942,20.04540956099742,19.87976777271977,6,spoiled
1523,Kiwi,True,18.6,62.2,4836.6468177774295,1581.9306350149404,22.9,18.0,103.75987181366513,4.047733033369845,0.77,34.83,8.7,70.3,20.568218487227103,1441.4922457538353,22.93216586089691,20.094716188530576,4,spoiled
543,Apple,True,6.1,91.1,355.7132101252013,145.6892017955139,5.7,5.3,36.29417761478482,6.6,1.02,14.57,11.6,82.3,20.276430518249384,604.1817470459109,9.523833809340944,28.82980884146375,7,fresh
1638,Banana,True,16.2,68.5,5081.708689797136,1204.874339480799,32.3,15.8,81.46569526157077,4.58238177202989,311.93,77.05,17.5,68.4,19.953268367183163,1973.1194624797618,10.989128528233742,9.17336414308394,4,spoiled
