Sr_No,Fruit_Type,Climacteric,Ambient_Temp,Humidity,Gas,VOC,CO,Core_Temp,Light,pH,Ethylene_Production,Respiration_Rate,Sugar_Content,Moisture_Content,O2_Level,CO2_Level,Days_Stored,Shelf_Life,Spoilage_Resistance,Freshness
1339,Mango,True,29.3,79.4,4128.221165657952,1448.884948602988,112.5,28.7,193.27191765089069,5.066164886765629,9.77,251.33,10.0,71.3,19.81278538869442,1792.3354977700092,11.18938351447073,12.997173749784649,5,spoiled
1826,Papaya,True,26.1,80.3,7904.584844106857,1746.3551845633383,68.1,25.2,116.16741365683716,3.767836012278594,15.06,68.23,5.5,73.7,19.14361685968346,1201.691201194863,13.5768331830918,6.606298579586137,3,spoiled
1599,Peach,True,35.2,60.8,10282.524937173268,2320.1156832907086,122.9,34.9,176.2324257759131,4.841377847134678,40.78,357.97,5.8,76.6,18.60278349589442,1194.324069343258,7.161253610237315,6.847338467049151,3,spoiled
1854,Cucumber,False,24.2,57.7,1199.4099252914236,541.2074114793891,14.2,23.3,168.88996923715501,4.952551432723284,0.17,35.41,2.2,83.9,19.824320639811617,1047.5523431112263,10.099829778936494,13.75005641720533,5,spoiled
1470,Grape,False,27.8,61.6,987.2549928413364,1464.2921433700526,20.0,27.4,125.8873090366956,4.567251555518681,0.23,40.66,16.6,68.3,17.47760786874251,2349.3172386514716,11.066025495489585,7.015591974669775,4,spoiled
1158,Strawberry,False,19.9,60.3,858.2086293451059,1146.4031033332785,27.0,19.4,146.0086810422451,4.939867684768001,0.06,61.06,6.2,84.7,20.725700416070303,1181.9807260939274,5.571739672272825,4.097563018210112,2,spoiled
1278,Pear,True,24.7,73.7,4696.0924613342795,1147.886070738188,14.6,24.2,152.61459518522594,4.476966166740279,82.97,42.27,10.6,76.9,20.304505232704145,1192.9982003013006,6.882718011772257,9.324152038580237,5,spoiled
1771,Apple,True,21.0,66.8,4421.657003747325,1902.783419258703,31.5,20.1,142.87850131949722,3.5,2.21,27.68,9.0,72.6,20.915880068023682,1825.8410412997312,37.060584263136846,15.488792353296384,7,spoiled
1302,Mango,True,33.9,57.8,11275.046112830914,2944.7248348740204,265.4,33.0,362.6886987565988,4.583342867404036,7.87,487.53,6.8,70.1,18.765359105335808,1382.094134635705,17.218182214921157,11.518573857252399,5,spoiled
1815,Apple,True,23.7,71.8,4108.125146615081,1229.3391673656472,21.5,23.4,199.7846612867008,4.569663637611189,2.39,37.99,8.8,72.4,20.300732542568404,1426.8792891694113,18.297522578140764,19.37707374445104,7,spoiled
1210,Watermelon,False,22.0,86.5,756.4272168771117,321.06678870677115,13.1,21.2,172.73024631291827,5.313815415874673,0.09,28.01,6.9,78.4,19.708679159194194,1047.7854593430761,13.43691833218045,19.76741876490321,5,spoiled
1893,Orange,False,26.8,76.8,994.3780568316956,895.9292694160052,20.1,25.8,245.65301659882067,5.051912733860487,0.05,29.11,4.7,74.2,18.253902416343205,1344.1181354006835,22.536837111637656,25.16058133160045,6,spoiled
1769,Bell Pepper,False,3.3,93.4,287.0756372140973,92.03944345528014,3.4,2.7,27.738322788278946,4.5,0.06,5.58,5.5,90.1,20.656899249537165,370.29888454431017,20.872056568615804,18.072074427356526,6,spoiled
1546,Mango,True,20.9,87.5,5642.776103059956,1353.2013832512591,67.5,20.6,266.7194026653853,3.8999087526001217,3.0,88.61,14.3,73.8,19.809393304716956,1725.5732738177599,11.146852521606842,7.4271544192375725,5,spoiled
1344,Blueberry,False,17.3,58.9,769.8279443092545,797.7999804769697,22.3,17.0,152.85350584236912,3.8669883640419878,0.14,36.89,9.2,71.5,20.628130918300787,1109.0684510404728,19.047547747232436,12.690466155289576,4,spoiled
1972,Kiwi,True,28.8,70.2,4676.963801964163,3038.074549981172,62.8,27.9,162.01413300656552,5.176244980011613,2.51,104.19,5.5,70.1,18.890649828843575,1529.2917206250886,20.128398804061927,17.98141893314385,4,spoiled
1376,Mango,True,20.4,87.1,2390.124242293644,1064.470008819784,18.4,19.8,41.15947447338786,4.783316877100795,2.02,52.2,13.1,77.7,20.01878581152243,1720.540720069123,7.157578215240921,8.59863002593011,5,spoiled
1752,Pineapple,False,34.1,77.2,2212.9328562873816,1129.2137887290123,57.0,33.8,378.1023484546596,4.590327199497321,1.2,99.37,4.3,73.8,18.16752160562612,1842.4028420306677,18.65660797335633,15.12988872900296,6,spoiled
1495,Papaya,True,20.9,49.7,4407.872278593935,1893.6036173145876,38.9,20.3,228.55933960863328,5.297437911139577,10.87,73.64,10.8,78.8,20.41096297683878,1333.8119197411863,10.215896645927813,8.424103583883348,3,spoiled
1051,Pear,True,26.0,65.2,2214.7253083825844,614.5155691172573,28.3,25.3,396.64750767034764,5.5,35.88,81.91,9.3,76.4,18.998074011465306,1655.984896546418,7.293833653947577,12.096921529256571,5,spoiled
1143,Cucumber,False,30.0,71.0,1649.5205990072643,1021.3774907492557,16.6,29.6,153.86310903270618,4.31276082520686,0.53,31.8,0.9,80.9,18.978023700123646,1113.3560596148936,14.70824769534668,13.509751416594646,5,spoiled
1433,Strawberry,False,26.9,90.3,1030.820859119697,689.373210316525,34.3,26.0,173.40732741554473,5.551754901151518,0.23,100.29,8.0,86.8,18.332238501753505,1613.5475901867694,3.3163338328028193,4.30252503049218,2,spoiled
1170,Grape,False,21.9,70.1,885.550439673471,1127.3527716180702,26.5,21.2,193.6157596349904,4.288347852142485,0.11,20.08,19.2,69.0,20.239152391255452,1176.5506004287813,18.389254576917246,7.050395549077508,4,spoiled
1121,Pear,True,20.6,68.8,5725.286583834915,1312.7262771809192,41.6,20.0,252.9895222601609,4.430421866578545,0.93,69.37,13.0,73.8,19.840329613072416,1040.0526567206025,11.897820518203165,7.35364993783285,5,spoiled
1435,Cherry,False,19.2,57.3,1055.6673902893094,645.2059160376157,9.7,18.6,146.5353706462348,5.216769427816231,0.14,27.97,13.9,76.1,20.509255339070958,1299.2792672429296,7.302939045064742,6.375845233006126,3,spoiled
1961,Pear,True,21.7,55.3,7714.659517594919,1514.0847947038426,36.3,21.3,246.28494969936983,4.850024228498878,15.39,87.53,13.5,75.1,19.791257176347216,1102.1761633471685,10.752050084654469,7.982278940948632,5,spoiled
1100,Watermelon,False,27.7,87.1,1019.6575375124845,682.1998984897999,10.6,26.9,286.9249281977127,4.8669272966117845,0.11,18.98,3.0,78.0,18.391545345735636,1666.6715954956599,15.061141472696425,20.17207557042022,5,spoiled
1359,Blueberry,False,28.9,91.5,2112.897499628027,1157.8145833906867,66.8,28.3,241.0373738423951,4.524985975922736,0.14,83.31,9.5,70.9,19.731897081997154,1069.145190434751,14.928294285202867,12.569028456087327,4,spoiled
1083,Tomato,True,26.1,59.3,4748.86603485621,2506.0061142307204,39.2,25.3,183.65258710104794,5.642803084922922,20.85,103.33,2.6,83.5,18.72188520007715,1520.3891833512766,8.720602190139605,8.603948977097456,5,spoiled
1208,Avocado,True,20.2,86.7,4632.023271879185,1707.0658843118254,66.3,19.5,126.36954173159859,4.478832902761606,138.26,101.01,0.8,62.3,18.442549323085213,1479.6858582510072,15.699945655230827,11.903510205224876,6,spoiled
1488,Strawberry,False,23.7,59.7,1253.1296987438877,948.3563291640664,17.2,22.8,233.88408883525534,5.294032874500273,0.03,57.54,8.3,84.7,19.663560696140184,1311.1619680998567,4.834160630754964,3.9430517012807074,2,spoiled
1528,Kiwi,True,28.7,80.6,4699.460191381131,1321.827313597339,37.4,28.2,269.84734842170644,5.087502969983933,7.5,85.43,7.4,71.3,18.325315312773487,987.7438912211314,11.878963100273136,16.599672520359064,4,spoiled
1691,Strawberry,False,31.0,73.1,1793.1364825419028,1336.998499624546,88.8,30.4,267.32295663388606,3.6642436234408753,0.2,127.99,4.5,78.0,18.30049361573071,1846.1207714869092,8.075454964447976,4.900204522197667,2,spoiled
1412,Mango,True,25.5,91.0,5163.381816667131,1489.7435061643243,64.2,25.0,215.65547835309792,4.726220508720317,4.87,127.59,12.3,72.5,19.271596283675404,903.7262890706952,9.520624851081202,9.923003788114034,5,spoiled
1568,Cherry,False,28.7,62.1,1278.1409838508414,1550.2035250712738,30.1,28.4,233.54412479430607,4.335508907060092,0.16,48.81,11.4,68.9,18.858910962029057,1012.6082782636429,11.578767170723722,4.8319789688013115,3,spoiled
1047,Cherry,False,6.5,91.3,834.7743552075598,347.36581728523475,7.7,5.7,9.660024671376261,4.942700836844026,0.03,12.13,13.4,77.2,20.488523507019984,549.911266950842,11.985083501661034,8.22066473000811,3,spoiled
1728,Pear,True,24.8,94.7,5616.921730700315,1373.2953799355744,31.8,24.6,105.04574423580146,5.282232666611225,17.55,72.21,9.4,75.5,19.352428500863954,1581.76381768,7.753818894903882,9.076892398056186,5,spoiled
1124,Bell Pepper,False,3.7,94.1,282.8450957312789,91.46349351596943,4.7,3.2,18.481211908800244,4.6,0.04,7.8,4.2,89.6,20.597684129290034,620.292886592066,20.007100033372435,15.558426901362385,6,spoiled
1429,Cherry,False,27.0,59.0,438.6515239176539,299.5051838997103,21.4,26.3,306.55947011770684,5.3,0.09,83.42,11.0,77.3,19.819796664898153,1809.2212483916155,2.802045569036767,5.1575358254681225,3,spoiled
1060,Pineapple,False,32.6,73.6,1712.3394656468854,830.0434711224309,161.0,31.8,236.23290637892813,3.5,0.27,166.78,5.3,72.4,18.586600154195096,1994.2283695244596,20.9458029165159,14.426692491772165,6,spoiled
1475,Apple,True,15.1,81.2,3704.8089649767435,1087.9263838601114,19.0,14.3,192.30701279391798,3.5,1.22,14.7,9.8,71.6,19.913216281994114,1343.566910765946,32.37892175633574,16.401761231550594,7,spoiled
1182,Strawberry,False,30.1,66.2,832.6390639012571,1100.3628767187129,23.3,29.7,247.44912918346301,5.349224135291221,0.3,77.77,7.1,83.9,18.267877387825198,1987.5490531525766,5.007392765737512,6.467127604157522,2,spoiled
1665,Cucumber,False,20.9,60.9,1229.892883016245,648.040641208016,10.2,20.7,134.33308569530595,4.77043275011551,0.26,20.28,2.3,81.2,19.705226019532663,1412.3561805294214,15.198813925790125,12.658287822715819,5,spoiled
1422,Peach,True,19.2,54.0,2820.446231532526,781.916306566999,23.4,18.8,294.2057754168517,5.1,74.21,83.8,8.0,84.8,20.104669699014888,941.1273070597427,3.9749123749187576,3.68537483928342,3,spoiled
1207,Papaya,True,26.8,70.1,9244.323214402233,2261.454108506348,52.4,26.5,327.50261832894313,4.350571440477262,14.19,103.63,7.9,74.5,18.252408643786648,1224.2480856491354,12.748103255300371,6.733526049194205,3,spoiled
1959,Strawberry,False,31.5,76.1,1262.332377947948,1561.8937992711087,35.1,31.0,237.20943363288094,5.114559427564279,0.16,108.08,6.8,82.0,19.609199587916954,1113.1862639480892,6.228868505154152,6.232232028276519,2,spoiled
1803,Papaya,True,19.4,62.1,5093.162536040561,971.1737903340252,21.1,19.1,299.08422102197653,4.1124365803703995,5.12,50.92,7.4,80.9,20.287095840361456,905.4805673644294,9.348884254014845,6.343508472265571,3,spoiled
1517,Cherry,False,27.0,69.4,740.2798960795257,604.129796978693,11.2,26.6,181.88269293692127,5.223752016390285,0.09,40.41,12.9,76.9,18.135740640152015,1491.569962203305,3.8268678587989586,6.8953624046544855,3,spoiled
1142,Mango,True,35.5,77.3,7199.5294748015,2721.6063757699185,133.9,34.9,157.06663661540796,4.658219752138784,3.51,366.98,10.1,72.9,18.049025782001248,1970.4947557050814,7.344325607717385,7.10167967081599,5,spoiled
1192,Grape,False,34.7,71.0,1213.174888397092,1860.6014853312834,29.7,34.5,195.3577723905142,4.743214724364518,0.38,54.22,6.3,69.2,18.39999756980252,1548.326280162249,17.024104138657933,12.789820886968528,4,spoiled
1188,Bell Pepper,False,18.6,70.3,799.0642485226798,988.9794855257842,20.0,18.2,113.99562420998868,4.225568807151144,0.04,19.72,4.2,79.1,19.70928806515681,960.5934816049943,25.063223283898612,14.888199060738424,6,spoiled
1257,Kiwi,True,28.6,69.8,8924.018622753645,2016.4051756389288,169.2,28.3,171.623159828537,3.5,2.49,163.59,2.9,70.1,18.571574931731575,1495.540863706475,37.222173796587,27.6532461846165,4,spoiled
1983,Kiwi,True,31.7,69.1,6741.234482270757,3102.133620135669,114.1,30.8,290.9228286928396,4.07459867025815,1.16,148.77,2.0,70.4,18.10752667407365,1031.829262511011,28.352932564146364,22.912142032270168,4,spoiled
1941,Grape,False,28.7,79.7,1039.2051544749477,1615.240217082951,19.2,28.2,281.64800198959233,5.252111086609682,0.04,45.02,10.9,69.2,18.049286752963187,889.8606413569189,11.301659821554146,10.702606809293076,4,spoiled
1204,Strawberry,False,21.5,52.7,1035.4911643783541,1036.1376685748126,12.4,21.3,220.7676244507091,5.4999509650773755,0.15,35.08,4.9,87.3,20.048145964532775,871.4768866649255,3.6089588737805114,3.3718760755651958,2,spoiled
1505,Pineapple,False,28.1,63.0,774.1156014985022,1021.9096190992246,68.8,27.6,162.92805072246426,4.761274174390538,0.28,127.82,7.9,72.6,19.225271096291593,1671.1748726482092,15.659135245553928,19.11294799085522,6,spoiled
1866,Tomato,True,18.7,80.2,1722.8789416220422,460.8204191655168,17.2,18.3,60.200565305722755,5.5,63.08,47.79,3.0,87.7,17.145480338559334,1367.1761540148154,7.990484757893262,12.776876134674136,5,spoiled
1661,Tomato,True,20.5,94.0,2425.678100842375,1714.5653140891145,22.6,19.8,135.69711680987064,4.4015084620410185,15.74,43.96,3.4,85.0,19.015329682029208,1253.310814319147,9.783054925725436,12.150400907909793,5,spoiled
1434,Kiwi,True,21.3,68.0,2658.757017875783,1833.4858697441293,35.0,20.6,127.29769490357093,4.449021763798077,0.29,59.91,9.5,70.0,19.92652958043583,1354.2874158134964,19.148947523230415,22.406356480480838,4,spoiled
1509,Watermelon,False,19.3,51.8,927.8822519599051,568.6556709743271,6.7,18.9,156.71491765379272,4.0130499354243465,0.06,11.05,7.6,78.8,20.857981470762475,1443.5999932593245,20.196613868826375,15.818922413331167,5,spoiled
1869,Apple,True,31.9,66.7,1753.542847289711,608.9860584168957,43.0,30.9,183.570660133452,6.2,2.49,100.73,1.6,71.8,18.043098941780826,1082.5988195134532,11.357343920181911,22.958076957821262,7,spoiled
1756,Pear,True,34.0,76.9,9158.556867299323,2525.177718311354,110.1,33.8,150.89328221627358,4.0066179829368,23.7,175.07,6.5,70.6,19.138641952595734,1008.608340770644,16.34720615853632,8.974725189002712,5,spoiled
1387,Avocado,True,35.0,66.1,8746.18924177731,2066.7522647391206,211.2,34.8,247.63170656435972,5.226034670043819,242.8,510.51,0.4,62.3,18.77778145383624,1610.5596811968353,10.684043525480035,11.82312823583658,6,spoiled
1146,Peach,True,17.6,66.9,5398.743976809849,1424.8338919120874,38.2,16.9,161.04935980143904,5.020145456820663,79.91,110.89,11.4,83.6,19.878300087768,1222.6709251475015,6.516282575201478,4.642035191905718,3,spoiled
1912,Blueberry,False,30.6,73.9,1143.5118968856498,1154.7928020633092,47.4,30.1,292.4556712147324,4.927777184292073,0.33,112.7,5.9,72.2,18.85794242088363,1492.1933382751727,11.013248561352565,12.461551294465266,4,spoiled
1958,Mango,True,28.8,73.0,6111.73517734246,2358.7137751348805,123.5,28.3,375.50075695267583,4.77840078263001,3.26,215.82,13.5,70.3,18.643114077304393,1855.0159513278045,10.407583390259305,7.465192345680682,5,spoiled
1115,Blueberry,False,20.1,58.6,939.7260124875767,1185.5358994240673,29.5,19.6,156.72729742385843,5.043398195986679,0.05,42.91,10.3,72.3,20.665975933529328,1263.0748588690744,14.351721259892335,10.160046217056971,4,spoiled
1611,Blueberry,False,31.0,70.0,1219.8669245383226,1613.6806969753366,54.8,30.6,340.59654944874865,4.594908533195217,0.09,112.22,5.8,70.8,19.715987411623814,1272.3390821486514,14.417128936824515,12.82392143357038,4,spoiled
1911,Pear,True,26.5,67.5,1769.8710707787561,640.0109036362629,20.3,25.9,64.4352221415956,5.1,100.08,57.18,11.0,75.0,19.29684071215849,852.6565451934947,7.777268196847036,11.908481215674712,5,spoiled
1537,Watermelon,False,23.7,61.8,924.84009562694,1389.2544208591326,28.5,23.4,137.208577202712,3.5650744103338843,0.05,27.78,6.1,77.5,19.976057269961554,1338.8741101697015,27.46610218824315,17.063042701897835,5,spoiled
1915,Grape,False,25.7,64.0,960.7083207087923,585.9977211187462,9.6,24.8,290.5747955204955,5.330473703272226,0.21,27.77,12.9,73.8,18.130529221217177,1341.0871203919671,7.2430265720843305,10.756972939455684,4,spoiled
1800,Orange,False,19.4,59.4,1396.3784633460475,828.3734447788014,17.6,18.6,165.14876782413353,3.976685628213552,0.14,18.72,6.7,74.6,19.31314599481352,825.5343233677223,37.08047894318049,24.661239259639224,6,spoiled
1840,Strawberry,False,29.8,61.8,2357.1919295402495,1096.8417014082377,22.4,29.5,279.2810979883241,5.1834691591554725,0.16,67.49,7.0,80.5,18.06793175630078,1876.3370934301372,6.5895939310362746,6.525561336375439,2,spoiled
1565,Strawberry,False,11.5,72.1,378.9292119050932,361.0954827413766,6.9,10.5,159.75213230856627,5.563533774404301,0.05,25.1,5.9,87.8,18.30037082853812,1277.6863700555139,3.6825013786774186,6.669778985268886,2,spoiled
1976,Watermelon,False,19.9,53.0,1309.418267787109,759.2302003522742,12.1,19.0,289.5166583731761,4.970011145080173,0.09,20.75,6.0,78.4,19.528164869373434,1095.065963288696,19.262780205451115,15.84461396733282,5,spoiled
1388,Strawberry,False,31.7,71.6,2279.0829488941986,1131.8966620502047,34.9,31.0,314.9712535781349,4.612687030878819,0.18,120.23,7.1,83.0,18.41398976444583,1465.8404891848545,4.51766881711888,3.9276897624408655,2,spoiled
1167,Strawberry,False,32.0,61.9,1203.2344193527404,579.7438854811916,34.6,31.4,336.7638359531374,6.860083739140069,0.27,135.15,6.2,86.4,19.126661244910338,1793.7876238142585,2.810630579621342,5.789826396901052,2,spoiled
1643,Pineapple,False,23.5,83.4,1064.4066934698972,1385.5081974002849,88.6,23.1,138.9746406779115,3.6558031835333433,0.54,69.65,10.8,73.3,18.93788608373475,947.7447446873899,25.560393618911792,13.266576879987591,6,spoiled
1243,Cucumber,False,19.0,51.5,1055.067395766482,475.8244928405127,10.2,18.7,200.02143088768906,5.509146251908524,0.31,21.69,1.7,83.9,19.593817803633993,915.9409744134213,13.400512686389494,13.503836151147679,5,spoiled
1808,Pineapple,False,19.9,80.0,1033.3206745142693,755.1860943765598,25.8,19.2,57.207243216334255,4.34621975141547,0.43,41.58,10.7,73.5,19.62489968143535,1271.4688501794885,14.78540016879207,14.556654854251713,6,spoiled
1259,Blueberry,False,28.9,70.6,1172.5047795355188,896.7070597640214,51.0,28.0,104.06505711913738,4.975709516812951,0.03,81.89,7.9,71.5,18.201209082874982,1676.0248029719683,15.811093617214322,12.643908226953648,4,spoiled
1273,Pineapple,False,20.2,76.1,671.9753702385616,471.89655430008895,19.3,19.3,70.43342996602664,4.387499548386408,0.45,39.82,10.4,73.4,18.892512021223578,826.417996908794,14.255095293091664,19.682773872732227,6,spoiled
1445,Grape,False,18.1,83.5,1372.664775171736,802.7712313518641,7.1,17.6,102.60506730402288,5.418913639080435,0.02,20.37,18.3,76.2,20.690384931883667,2397.2547678908923,7.436003796317708,7.722196684435175,4,spoiled
1825,Tomato,True,22.3,86.2,7711.508273585282,1574.1312304517787,26.9,21.8,44.975967268912285,4.889929881841286,5.39,51.18,3.2,79.9,20.223364407763864,1331.3748978181106,14.213892834116763,13.55686597158389,5,spoiled
1081,Tomato,True,28.8,86.6,8521.953343022573,1401.6876924677726,51.3,28.3,210.0763822895363,4.400766601517338,18.04,102.67,2.6,81.3,18.206818757556807,1173.7834762542464,10.014136617887939,9.742000976039902,5,spoiled
1244,Bell Pepper,False,27.9,75.0,1615.9141440991846,1026.839284842715,35.6,26.9,194.18894917229892,3.8586882451031177,0.15,54.82,2.7,79.6,18.37780879337172,1014.4821660345214,21.18934871811667,19.666494843872936,6,spoiled
1149,Orange,False,22.0,86.9,1220.4388069444399,715.1177349983865,27.4,21.5,111.82793204329622,3.5,0.14,20.97,6.7,73.9,19.00074433358819,1942.2593000912436,28.355451191591392,22.075852966534626,6,spoiled
1894,Tomato,True,34.1,64.1,8125.610239800753,2266.259337673203,61.3,33.5,391.7790164994878,4.022061227888381,31.94,107.87,2.4,79.7,18.0158502766231,1904.0121624585765,18.431944185773943,11.20809202796918,5,spoiled
1515,Papaya,True,22.5,50.9,3863.055622631662,2135.48972017138,29.8,22.0,101.06787839145835,4.348936583656301,14.59,59.04,9.7,78.6,19.222315811563327,827.5231752810744,7.979761187965007,6.6579185479696426,3,spoiled
1489,Bell Pepper,False,22.7,87.0,1180.40180666459,629.2134231627946,31.1,22.0,179.5198149258537,3.5,0.2,39.9,4.2,78.3,19.890725822327628,1070.6607782565318,22.748564031704554,14.98285286935598,6,spoiled
1899,Cucumber,False,33.5,62.3,1895.4033695520445,1053.4625364633505,44.1,33.0,334.4841466765972,4.792377056912742,0.24,88.72,0.7,80.9,18.1465675035168,1715.4478925159865,14.871513769828523,13.983839505343635,5,spoiled
1708,Watermelon,False,28.4,62.5,856.9666120521273,930.873214406725,31.3,27.8,3.0346981623951885,5.127990713372412,0.04,52.06,4.7,77.5,18.702711884615205,1417.1952378507062,17.537308206301034,19.62621074846432,5,spoiled
1524,Pear,True,28.9,81.1,7273.029879389997,1846.162401565344,68.6,28.3,259.03178076514325,4.203428289679238,22.95,100.4,7.8,71.0,18.70616323916963,1176.9767121386753,12.831459563202003,7.316648333987491,5,spoiled
1922,Strawberry,False,26.9,94.2,784.0972875910659,699.5442506795259,30.3,26.6,110.57210761569644,4.635974890316079,0.11,101.25,5.0,85.3,19.391525324357612,1164.9932223021742,3.8579735325652678,5.651351792637659,2,spoiled
1743,Peach,True,18.0,60.8,3570.092815283248,1142.8900997215599,18.4,17.8,234.52868885585394,5.0482462681776346,52.48,55.44,9.9,82.5,20.101332396398234,1338.3972933874707,6.636514851662438,5.84480981445741,3,spoiled
1274,Mango,True,30.9,71.3,6914.569191939003,2322.227901037594,248.1,30.4,309.11671740364454,4.282176424737388,4.31,373.23,11.4,70.7,18.412443745311077,1176.8740388201977,13.78725927061147,10.184712132584753,5,spoiled
1706,Orange,False,22.4,60.2,499.5035316670328,380.2668959118706,13.8,22.1,193.60548458265578,5.3,0.12,21.57,4.8,74.4,19.99273415578439,1761.3369639850916,22.019978910313036,26.366995213244635,6,spoiled
1031,Kiwi,True,32.7,74.3,6082.211776512412,3269.039963154397,168.1,32.4,227.61883867864935,3.8034889906113656,3.15,194.18,0.7,70.9,19.09412537802885,1366.79831155906,33.27903013897482,23.674766736482898,4,spoiled
1773,Blueberry,False,23.1,65.8,1160.354437989019,666.1134876662737,23.6,22.6,212.307769769208,4.960986814224242,0.16,50.09,11.4,72.4,20.694412878889484,1274.9356161683222,12.692251279753279,13.934877768185913,4,spoiled
1908,Watermelon,False,20.3,82.9,1762.3514170631586,850.0081638548446,12.1,19.8,218.28613742438645,4.669433443369197,0.04,20.28,6.7,77.5,19.241168887373863,1406.1655706132965,19.80610988327067,18.149857374275047,5,spoiled
1343,Blueberry,False,28.7,89.7,1258.4092402903452,854.8784807763191,47.3,28.3,237.33923734332112,4.927786101335014,0.19,62.39,9.6,70.9,19.792965801418394,1758.074759052889,13.406592973839606,12.940910556515487,4,spoiled
1071,Kiwi,True,30.7,71.0,5291.690672327076,2754.5993843806036,118.1,29.8,278.51428994872856,4.43366632919535,0.96,186.55,2.4,70.2,18.805558713333927,1296.5034784644104,21.653605616999396,23.251934065319332,4,spoiled
1484,Pear,True,21.3,64.2,3645.1529374550387,1168.8218210152936,22.3,20.3,97.89474576420496,5.760315035770592,16.77,63.75,11.6,76.6,20.428976787059486,917.8788350888466,7.523655136936963,11.15790258769507,5,spoiled
1372,Watermelon,False,23.0,78.2,1513.502117237546,785.7208904088754,13.5,22.5,87.49593219529879,4.008454037505515,0.01,19.08,4.8,78.1,19.095998364518017,2378.801215064458,25.431718646914256,15.420389539757222,5,spoiled
1044,Cucumber,False,21.1,95.8,1027.405271111954,570.6163293979773,20.5,20.6,164.34597314699676,3.817987247438249,0.26,32.01,1.2,81.9,19.628821764276303,1733.9954467147295,17.809464615913356,11.860077159363609,5,spoiled
1460,Tomato,True,5.9,84.0,1054.2046081265457,328.68858190298465,6.0,5.7,34.30706167464505,5.3,0.81,10.91,3.2,89.0,20.70678024737826,605.9962557103477,17.716766221808662,13.184355623786747,5,spoiled
1022,Pineapple,False,11.9,79.9,570.6523185009479,673.1012905753613,16.2,11.5,74.11433177350514,4.814472207728046,0.13,20.4,12.7,72.7,18.465097193517046,1382.1689353789945,27.07749295804882,20.03977918585314,6,spoiled
1883,Watermelon,False,27.7,89.0,2201.38845546054,1122.4801053343413,11.1,27.2,189.20697782818007,4.227497465161194,0.02,16.15,5.2,77.9,19.759294053386075,1290.9940633144113,20.2648169154333,18.0592714150922,5,spoiled
1628,Strawberry,False,28.0,67.3,914.655504254433,817.2977286327689,17.0,27.3,348.35453824390487,4.735262883941195,0.18,58.19,7.2,84.9,18.424584251669955,1877.387638896737,3.506051452353343,4.453818542155032,2,spoiled
1931,Kiwi,True,17.0,70.1,5337.720145309357,1441.493143639927,24.9,16.1,189.3448473347966,5.283312027638793,0.61,41.73,9.3,70.8,18.962258602855105,1331.0034938312224,19.80161421990892,19.154807858537488,4,spoiled
1454,Papaya,True,31.5,72.9,4495.355994568693,1270.6306023845073,33.5,30.5,192.71919330764626,5.914140536863392,50.37,121.42,4.8,81.4,19.62512786360276,1508.02036523961,3.798494258310073,6.893555739850733,3,spoiled
1554,Pineapple,False,27.4,92.3,859.342775255883,595.6979025984164,30.3,26.8,151.91183166434655,5.174774301029343,0.56,65.69,7.7,73.6,18.05494058446722,1637.103739661005,13.059123272356882,16.537054711946915,6,spoiled
1618,Cucumber,False,30.6,75.6,1727.9944299148215,1047.4014408971516,23.9,30.4,336.76676674010434,4.984649454287637,0.39,48.07,1.5,82.4,19.813387224566704,1984.0354969561813,14.818327937149729,13.84484015447124,5,spoiled
1269,Pear,True,19.8,71.0,3713.1816610882706,754.1701520459043,20.9,18.9,122.56231669154931,5.0,0.95,59.59,12.6,76.8,20.977151756330322,1422.5848341528804,7.574228213853534,7.501495063614358,5,spoiled
1617,Bell Pepper,False,19.4,74.8,887.028759663224,1020.3245384842843,27.1,18.8,123.88821211519665,4.97553943566631,0.16,39.25,3.5,79.1,20.794926318725764,1228.0489472260942,20.04540956099742,19.87976777271977,6,spoiled
1523,Kiwi,True,18.6,62.2,4836.6468177774295,1581.9306350149404,22.9,18.0,103.75987181366513,4.047733033369845,0.77,34.83,8.7,70.3,20.568218487227103,1441.4922457538353,22.93216586089691,20.094716188530576,4,spoiled
1638,Banana,True,16.2,68.5,5081.708689797136,1204.874339480799,32.3,15.8,81.46569526157077,4.58238177202989,311.93,77.05,17.5,68.4,19.953268367183163,1973.1194624797618,10.989128528233742,9.17336414308394,4,spoiled
1942,Pear,True,34.9,79.4,5377.021748556532,2353.8348137708545,57.3,34.5,306.7661950126774,4.613830680867916,42.99,138.53,7.5,71.8,18.610131277936066,1298.5525361940472,8.661524783194999,10.172162715428847,5,spoiled
1099,Cherry,False,25.2,52.4,1625.5313400296848,939.1013115798504,14.5,24.7,119.90697320105434,4.723114128062383,0.17,32.98,13.1,75.3,20.66968764650739,1039.8617905940002,6.653974546142207,4.151378717732606,3,spoiled
1190,Cherry,False,21.9,95.5,1063.114832500569,605.9130967260708,11.1,21.0,216.57561845394085,5.3813708795323745,0.09,29.54,11.9,76.5,19.009205697103905,1313.5781478152026,5.706016851946928,5.101126633980098,3,spoiled
1660,Tomato,True,30.1,69.1,7624.319306241894,1576.0780250104383,120.2,29.2,299.9952774000218,3.5,18.63,141.12,3.5,80.5,19.334729887644542,1430.219233959838,13.89531279049898,8.399272324566013,5,spoiled
