ambient_temp,humidity,gas,voc,co,core_temp,light,ph,freshness
20.221535,93.92689,433.75378,288.4896,11.719565,21.593208,610.73206,6.040287,
4.516172,60.979904,98.85583,122.49462,5.2608147,4.0764813,250.07614,6.773316,
22.975018,94.83788,438.2367,335.1923,15.617487,21.56167,558.9418,5.003873,
4.533338,61.26874,98.7972,139.29915,4.8584785,4.076481,250.00182,6.5092845,
4.564314,83.27617,327.29358,203.61867,13.476037,21.59481,581.07,5.7025523,
4.5281525,58.25391,99.160545,120.564766,5.398429,4.077615,251.47675,6.4710135,
4.5151944,58.732384,98.822945,141.60764,4.6785345,4.076481,250.0218,6.7124715,
4.511637,63.12715,103.92415,142.40964,6.2823596,21.402521,387.26923,6.6880045,
4.5279346,56.694366,98.789505,122.17987,4.1829233,4.076481,250.0,6.537547,
22.964785,94.54941,436.25443,331.42297,14.836987,21.58602,557.93866,5.4587226,
4.518296,60.223907,98.870224,119.99532,4.7239037,4.076481,250.02148,6.6093383,
4.516572,60.68708,98.79351,131.74155,5.2391148,4.076481,250.00143,6.550418,
4.591169,88.46979,288.47305,233.90701,9.642399,21.594482,575.0814,5.509689,
4.5419254,59.800053,98.81713,138.15874,5.570119,4.076483,250.14207,6.3008857,
4.535135,58.37971,100.41893,170.73418,8.441838,4.124415,270.38065,6.6321034,
4.531093,86.015755,269.5681,251.13649,10.445766,21.59334,518.4204,5.43594,
23.0,94.91754,439.99994,350.76074,16.867472,21.589413,616.3481,4.6462355,
4.520542,62.2842,98.794136,142.65384,6.4947104,4.076481,250.002,6.297438,
4.517704,62.25028,101.23233,143.82108,6.2966943,5.318122,283.74808,6.7126803,
4.524221,61.48136,98.79969,125.050415,4.960065,4.076481,250.00046,6.6706495,
4.513601,60.662704,98.79103,131.7146,4.7578816,4.076481,250.00005,6.718006,
23.0,94.91755,440.0,350.7702,17.123545,21.587938,623.6714,4.6760507,
4.525551,60.19909,98.80348,132.22937,6.3587213,4.076481,250.00418,6.5963373,
4.5120344,56.359695,98.78911,123.35861,3.815882,4.076481,250.0,6.7913594,
23.0,94.91755,439.99994,350.77014,17.127121,21.566355,620.4135,4.5866375,
22.890871,94.850426,439.82477,323.65964,12.731319,21.589088,614.71277,5.927969,
4.549461,64.097786,98.804054,126.74358,5.1448727,4.076481,250.0005,6.6175385,
4.5321045,79.643814,234.82486,175.30515,10.371885,21.59495,574.6819,5.600083,
22.999958,94.91616,439.87326,347.6501,16.162575,21.586771,571.35065,4.9180007,
4.6630216,56.66216,98.789116,114.85637,3.8733604,4.076481,250.0,6.3544645,
4.5276427,62.527737,99.09395,133.27861,6.8515134,4.0769296,251.05537,6.6352925,
4.515829,57.450943,98.79006,114.415504,4.4898043,4.076481,250.00009,6.814602,
6.1016226,84.76129,270.57608,207.57407,9.672434,21.589457,530.43713,5.9386625,
4.508123,58.418335,98.79034,112.28464,4.526581,4.076481,250.0,6.602846,
23.0,94.9175,439.9947,350.6174,16.923357,21.568506,614.1848,4.791951,
4.549599,60.680866,98.821495,133.9384,5.916848,4.076481,250.01402,6.6465836,
4.515475,57.83713,98.79467,117.402824,4.839299,4.076481,250.00229,6.810296,
23.0,94.91755,440.0,350.77042,17.12849,21.586628,625.08765,4.5779696,
22.991348,94.89462,439.34296,333.17636,12.99066,21.591545,584.59766,5.0866275,
22.903393,94.555664,439.20804,325.85474,13.932492,21.593946,587.5484,5.144796,
4.5126557,62.379704,98.79181,143.20186,5.3594236,4.076481,250.00032,6.455326,
4.5250044,60.533382,100.35143,136.62987,5.5706954,4.0937824,252.5682,6.504557,
4.510898,73.36995,155.76498,180.77815,7.927796,21.590351,508.02692,6.2890525,
10.218545,93.15417,349.31326,244.00815,11.074743,21.593912,530.12115,5.60505,
4.5227613,61.254562,98.79283,125.42474,4.40469,4.076481,250.00009,6.63169,
4.5057864,59.754623,105.37824,167.09018,6.129675,13.16419,364.31873,6.413046,
5.4742565,84.517784,383.20135,191.30063,7.616109,21.594923,580.4497,5.899253,
4.5424075,56.760063,98.79068,115.15228,4.1393805,4.076481,250.00003,6.5140634,
4.854982,74.097885,295.3545,247.73459,11.894978,21.579319,578.7493,5.427787,
4.5301666,58.346878,98.79002,117.093895,4.1504087,4.076481,250.00003,6.6219287,
11.551625,85.84899,436.5415,214.9468,8.177301,21.594707,606.35205,5.5037313,
4.518718,61.012547,98.89414,115.472626,8.048366,4.076483,250.07811,6.6607766,
4.528758,59.323673,98.80926,104.99142,5.226706,4.076481,250.00433,6.678785,
4.5153856,60.532593,99.70833,117.83201,4.724794,4.0862417,252.88326,6.5125637,
5.312555,91.04208,389.31934,181.05042,7.306806,21.593666,565.932,5.3349,
5.330229,88.093605,410.8801,155.95271,7.6991196,21.59473,589.48956,5.7806344,
4.531794,61.89926,99.54976,121.37183,7.6754603,4.080543,253.98413,6.724275,
22.98483,94.667366,428.74814,326.42392,15.047975,21.575668,589.3533,5.3113284,
23.0,94.91755,440.0,350.77045,17.12968,21.577358,622.0755,4.5689125,
4.535087,61.101624,98.83845,121.06442,5.4666924,4.076481,250.04395,6.5464907,
22.80937,94.767654,433.02808,328.6066,14.343916,21.589312,552.0856,5.4559646,
23.0,94.91755,440.0,350.77042,17.12816,21.566032,624.9825,4.5823946,
4.5118833,57.36448,98.87489,134.89342,8.939499,4.0764914,250.26324,6.5551667,
4.568538,64.421326,99.360695,137.3464,6.995625,4.076493,250.24947,6.6163664,
12.992704,93.72305,327.8002,269.34598,13.59031,21.588985,482.73627,5.444631,
22.999712,94.91415,439.95297,343.88943,16.23722,21.58378,574.6648,5.00041,
21.106022,93.96749,435.90305,307.93118,12.482145,21.584717,563.2007,5.856345,
4.5292487,58.36805,98.83579,142.0235,5.97795,4.076481,250.02019,6.6908097,
22.317196,90.91017,439.3494,324.25446,13.382638,21.593342,605.60034,5.396138,
4.540794,61.819576,99.2793,135.35435,7.0118937,4.0765843,251.04982,6.667388,
4.505824,57.87447,98.82199,131.73883,4.414656,4.076481,250.01984,6.5465345,
4.8899546,67.3398,356.11884,178.14044,8.17144,21.594574,607.14215,6.3910303,
23.0,94.91755,439.99515,350.76877,17.119078,21.56248,617.79706,4.6636763,
4.5045595,58.458702,108.662384,131.95737,6.032577,20.950241,349.64896,6.4267287,
22.999659,94.914055,439.9474,348.38687,16.069798,21.58156,579.7865,4.8793983,
4.525741,56.16467,98.789154,129.28162,4.0503836,4.076481,250.0,6.5288963,
4.6157966,59.78421,98.79118,143.34003,4.5452976,4.076481,250.00023,6.522372,
15.0436535,91.71583,435.63303,243.09616,10.827933,21.59369,581.1569,5.6218395,
22.906199,94.476746,439.8277,331.53683,10.218772,21.58728,603.51624,5.0407257,
15.845769,93.23332,435.88214,284.29355,10.040794,21.594627,612.28845,5.5499473,
22.960587,94.71616,439.0538,322.68826,13.620706,21.571112,575.4941,5.33423,
4.516925,60.915237,98.80956,128.19975,5.3546166,4.076481,250.00134,6.735983,
4.5218143,60.81088,98.85476,136.11801,6.5414906,4.076481,250.0104,6.502098,
5.0072803,70.73849,131.92093,176.15099,6.514801,21.593159,556.4595,6.573383,
4.5156703,57.129307,98.79004,130.2271,4.4409943,4.076481,250.00008,6.7201405,
4.58055,84.46643,401.69415,201.93655,9.619753,21.594933,589.713,5.0246997,
4.545298,65.571625,98.79864,126.34421,5.484186,4.076481,250.00197,6.65557,
4.5350056,63.189156,145.60649,138.15768,9.647953,21.574284,543.3154,5.503809,
4.5183926,58.750343,100.470436,147.97292,6.9751005,4.1304493,259.81635,6.381141,
4.64699,59.384357,98.79413,121.70663,4.86014,4.076481,250.00049,6.516214,
23.0,94.91751,439.99637,350.66168,17.008333,21.574747,606.0982,4.6768956,
4.5113983,58.165897,104.67219,122.74072,6.234788,4.713104,264.51367,6.4313817,
23.0,94.91755,440.0,350.77045,17.129005,21.568804,624.8914,4.5721087,
22.999863,94.90864,439.80414,348.04492,16.643042,21.579327,601.02185,5.3987765,
4.5163803,57.485817,98.80066,165.13783,4.664798,4.076481,250.0107,6.590493,
4.5072165,65.6321,101.664215,124.86022,5.8388476,7.024565,281.49332,6.2587504,
4.5276895,61.779427,98.78982,132.15407,4.4215727,4.076481,250.00005,6.5701623,
23.0,94.91755,440.0,350.76932,17.116058,21.590425,620.518,4.7723827,
4.506564,59.35253,98.78927,139.49625,4.4892697,4.076481,250.0,6.732142,
23.0,94.91755,440.0,350.77045,17.129082,21.576174,625.05835,4.575675,
4.515477,59.13154,98.78957,112.1397,4.3838367,4.076481,250.0,6.5904884,
4.541186,59.782543,98.79204,111.41695,5.050605,4.076481,250.00023,6.593734,
4.5219417,58.406715,99.532776,120.28914,4.6579533,4.079052,252.18518,6.5308833,
4.5482674,59.82612,99.896545,156.35046,7.562323,4.0775084,251.45013,6.3160453,
4.5173717,62.642002,99.085526,151.34465,7.053251,4.0766196,250.86002,6.7032156,
22.940502,94.85968,439.28674,335.6484,13.793882,21.591007,568.6625,5.3613176,
6.3193464,90.05725,307.25095,223.42285,12.235281,21.589838,558.72577,5.829366,
4.5098886,59.417038,107.14918,120.738396,4.924973,9.949986,340.8264,6.454408,
4.5391674,67.92071,98.814384,122.816734,7.7897577,4.076481,250.01341,6.5642695,
4.587292,70.480835,380.63547,181.55215,9.5915785,21.594612,605.4144,5.707838,
21.9212,94.42223,425.9099,302.74957,13.810597,21.590658,568.2469,5.598038,
4.5207944,60.64585,99.32219,145.73958,5.9403605,4.078848,255.40398,6.4632335,
4.514826,60.85168,98.79533,153.18472,5.0568185,4.076481,250.00008,6.720661,
4.5130277,59.611633,98.79315,118.29716,5.245268,4.076481,250.00046,6.513802,
22.891829,94.721306,423.10858,331.44684,15.754157,21.589787,559.49255,5.444849,
22.433138,94.36962,409.32758,313.83215,11.126341,21.559967,599.1751,6.7219205,
4.5294137,56.141235,98.789116,112.53781,3.9530861,4.076481,250.0,6.8376074,
4.609621,76.23284,416.86572,205.7445,11.512212,21.594725,614.33093,5.362355,
4.54507,60.289722,98.82779,132.78018,4.781542,4.076481,250.00867,6.668045,
23.0,94.91749,439.97375,350.67078,17.006372,21.583168,570.8063,4.9868774,
5.0784736,79.33013,410.48254,246.77344,10.822849,21.594725,572.9795,5.2670145,
23.0,94.91748,439.951,350.68143,16.90156,21.590229,600.0943,4.8044877,
22.771114,94.80924,386.11707,332.33075,14.835449,21.588028,533.0661,5.947951,
4.513722,65.42534,99.47764,129.71146,7.4262567,4.0765214,250.60486,6.5924363,
4.5114226,60.709236,99.00966,130.16855,4.1359506,4.076542,250.39026,6.644661,
22.75563,94.563675,438.34048,323.88394,14.813844,21.574846,598.2226,5.612336,
4.5078,56.00498,98.789116,113.266014,3.8830557,4.076481,250.0,6.2920904,
4.9452467,70.17114,256.66428,155.85095,10.018136,21.593584,578.1279,5.732448,
23.0,94.91755,440.0,350.77042,17.127695,21.5737,620.36633,4.5828395,
21.373446,94.2601,437.68353,256.20123,11.9720335,21.593098,611.3902,5.6144676,
22.999998,94.91712,439.98035,350.3641,16.841064,21.567427,598.7536,4.84306,
4.533618,65.52353,98.84777,132.32391,7.374032,4.0764813,250.05682,6.5544033,
23.0,94.91755,439.99994,350.77036,17.128141,21.556015,623.0166,4.5905437,
4.5523243,59.325512,99.510666,117.83004,5.0267806,4.0765395,250.5263,6.593919,
4.512549,64.47261,133.71983,156.33757,5.8851347,21.542385,530.8057,6.4647365,
4.5062623,58.25063,98.78911,147.01524,3.9382606,4.076481,250.0,6.789637,
4.5404944,59.076942,290.69406,136.17584,7.0270486,21.57324,599.31134,6.0770473,
18.125343,92.58451,439.50305,277.91202,8.53075,21.594612,617.7361,5.258442,
12.45268,88.60992,406.99393,196.93034,10.953168,21.592957,571.3574,5.8898435,
4.5389256,57.83123,98.79195,121.585205,4.7049065,4.076481,250.00092,6.404879,
4.5200434,57.657078,98.789116,113.95412,3.9814677,4.076481,250.0,6.6936593,
4.5178723,63.311436,104.35986,143.17572,7.7091646,5.014193,281.55206,6.450683,
22.95504,94.85364,439.73187,340.91003,15.653853,21.587349,573.9405,4.9659114,
23.0,94.91755,440.0,350.7703,17.127516,21.590672,623.6194,4.594362,
22.427746,94.21116,438.13742,314.69846,14.7451725,21.591547,568.0777,5.126391,
4.526314,61.07302,99.361664,106.97607,6.2378335,4.0841517,255.39719,6.390483,
4.514134,59.23781,99.91319,143.99794,4.4883995,4.0843515,253.56729,6.2400775,
18.337973,91.915695,434.287,266.65497,10.910542,21.593014,596.211,5.098964,
4.527399,60.721222,98.79268,135.73946,4.4029484,4.076481,250.00179,6.540462,
4.513735,64.00552,99.37804,148.82526,7.041558,4.076666,250.91014,6.331203,
4.509692,62.444946,112.5525,141.8271,5.512236,21.387377,399.42108,6.23793,
4.5155234,57.30662,98.78939,111.29811,4.0958676,4.076481,250.0,6.479431,
7.236161,88.80415,426.3437,247.38425,11.42052,21.59436,595.1543,5.5227647,
8.929983,92.95526,438.44724,240.2795,8.11954,21.592386,586.27094,5.543175,
4.5179105,58.52119,98.789764,111.11946,4.482766,4.076481,250.0,6.598645,
4.5213137,55.747646,98.789116,117.14564,3.9151418,4.076481,250.0,6.7070203,
4.516454,61.30364,98.792694,104.25132,5.074797,4.076481,250.00021,6.7161937,
4.5145826,60.03958,98.79257,116.5992,5.0448713,4.076481,250.00005,6.6447473,
4.579868,82.58437,243.15292,159.7448,9.964017,21.594551,570.2743,5.925088,
4.5281224,57.231388,98.791046,116.40229,4.4051757,4.076481,250.00003,6.7116346,
4.557719,61.009796,98.79867,154.04541,6.0775332,4.076481,250.00702,6.454421,
4.5150905,61.9508,98.79156,118.40487,4.591807,4.076481,250.00014,6.5812902,
4.5286045,60.527187,312.16437,151.80501,6.105047,21.593525,579.4173,6.390419,
4.5100265,57.79779,99.185,117.890686,5.3149323,4.0766935,251.6964,6.7314854,
4.509205,58.2657,99.30229,116.46802,5.7400618,4.0888352,255.86761,6.745435,
23.0,94.91755,440.0,350.7704,17.126919,21.590555,624.7212,4.574615,
4.617043,65.10471,123.1583,149.11082,5.9492087,21.064089,436.42316,6.4536114,
4.8777766,88.04865,181.3338,270.59637,13.936071,21.594774,588.76013,5.629013,
9.9012785,92.774254,305.1376,269.36926,12.677137,21.593508,529.2526,5.640175,
5.9064736,89.982956,349.3004,195.82837,9.861888,21.593836,576.61554,5.751209,
23.0,94.9175,439.9977,350.6079,16.951513,21.580767,602.554,4.7528763,
23.0,94.91755,440.0,350.76178,17.09386,21.58335,625.4247,4.624723,
4.545093,74.79295,182.27422,208.51404,12.617579,21.594881,593.3133,5.8867197,
4.6838107,89.777306,336.27966,215.16696,11.69549,21.594997,597.81226,5.388205,
4.522375,61.923843,106.7304,163.76215,6.736214,19.308958,299.25293,6.4254713,
8.344673,90.32479,402.57266,231.50543,8.86699,21.594948,473.5427,5.5532575,
4.506772,56.874424,98.78912,105.29101,3.9613326,4.076481,250.0,6.7928367,
22.701643,94.810616,435.3634,313.7194,15.190385,21.588032,583.30286,5.5107765,
22.999285,94.91054,439.62656,346.18463,15.175695,21.583532,576.9901,5.418901,
23.0,94.91754,439.99954,350.73972,17.02823,21.586288,620.8098,4.6752324,
4.50426,56.084892,98.78911,131.1952,3.848237,4.076481,250.0,6.5517087,
4.5063214,62.22575,100.3579,121.30175,9.061632,11.101773,303.2552,6.423416,
4.511698,59.24906,98.80438,124.43246,5.139903,4.076481,250.00084,6.473502,
4.511579,60.64368,98.7894,117.06878,4.099312,4.076481,250.0,6.7470126,
6.60626,74.632996,277.34256,212.6482,7.4190598,21.592598,508.51907,5.422755,
4.5056076,57.72904,98.79468,104.77994,4.2196846,4.076481,250.00206,6.790004,
4.5323844,62.60015,98.88628,129.1024,7.165343,4.076481,250.03392,6.515911,
22.998716,94.90157,439.29834,347.38675,16.562796,21.589928,580.9073,5.06894,
23.0,94.91755,439.99072,350.7552,17.117428,21.571587,596.95917,4.7341156,
4.5223136,63.06554,99.92948,136.4754,7.695127,4.078828,252.50346,6.4806423,
22.999912,94.91547,439.88995,350.13947,16.80781,21.574665,572.55634,4.7887244,
5.504357,76.22123,418.08524,258.35464,11.219907,21.594051,607.56696,5.4950457,
4.565369,64.55886,102.02214,160.16977,5.7206206,4.8905234,265.6575,6.2052107,
21.946625,93.514915,427.3464,280.67325,13.974535,21.589724,592.7863,5.3638654,
4.519709,73.55259,197.89009,150.04198,9.929714,21.594704,574.31604,5.533576,
22.999426,94.91348,438.54807,349.84174,16.599785,21.591461,582.9552,5.215633,
5.8283906,90.85518,380.96286,206.49266,11.026665,21.59492,597.368,5.8935823,
4.570277,57.2722,98.790215,120.912125,4.716495,4.076481,250.00003,6.619121,
4.518463,56.027298,98.78911,109.748795,3.8819497,4.076481,250.0,6.5242486,
22.999992,94.91724,439.90042,350.4743,16.863693,21.529926,559.2543,4.7364554,
4.5111156,61.025402,103.27932,156.41307,5.7794824,4.3770137,253.65358,6.392742,
4.5338507,80.15275,176.98581,165.56705,12.450679,21.594042,574.4267,5.6624393,
23.0,94.91755,440.0,350.77005,17.123034,21.569742,624.1317,4.584948,
4.5089245,70.04729,211.56062,182.54123,8.072506,21.59467,584.33093,5.9111476,
4.642703,81.53569,269.49115,154.99712,9.200623,21.594162,552.68207,5.836825,
4.5260606,59.882515,98.853516,141.50697,5.9869537,4.076481,250.02208,6.5022335,
4.5239797,57.98431,98.78993,122.62528,4.271189,4.076481,250.00005,6.6333127,
4.516304,59.3562,99.256874,162.0559,5.3670692,4.0767946,250.18239,6.4815764,
22.999956,94.91585,439.70938,350.03583,16.977228,21.561949,591.39746,4.7479076,
4.5319066,60.868423,98.79228,124.78705,4.472853,4.076481,250.00012,6.5768023,
22.2037,94.16062,411.60056,280.21814,13.585783,21.590893,530.27844,5.5149665,
4.541624,57.856167,98.78927,129.92422,4.822746,4.076481,250.0,6.6434402,
4.5337815,64.69173,232.17924,148.1567,11.580762,21.594946,600.452,5.4808803,
4.5485573,59.459606,98.79294,114.95932,4.6052904,4.076481,250.0005,6.738604,
4.547821,56.86298,98.79308,124.87838,4.5935464,4.076481,250.00026,6.5046782,
22.999994,94.91705,439.9602,350.3699,16.98651,21.57692,591.60443,5.0260096,
4.5234585,69.29777,318.48465,189.5617,12.16856,21.594826,585.5533,5.3284125,
9.859937,92.11729,439.3333,226.36636,7.072657,21.594965,597.23425,5.167491,
4.5315876,61.267925,98.90085,164.29877,5.985716,4.0764823,250.17792,6.5618877,
4.581393,58.921097,99.1966,172.11845,5.16989,4.076483,250.01949,6.6445327,
4.5276437,58.619595,99.0128,109.304344,5.042207,4.076484,250.084,6.3793497,
4.523445,58.14707,122.90229,121.43991,5.1710067,16.827188,299.4638,6.365558,
4.540313,62.912514,99.06584,145.66655,8.595434,4.0764875,250.2683,6.3698926,
4.5411415,59.69159,98.97948,140.34883,6.7208743,4.0764823,250.36835,6.59772,
5.973213,85.44011,398.9473,189.32828,9.29214,21.594755,585.0367,5.487138,
4.517268,65.83555,101.19158,142.85513,6.205433,4.085256,251.96825,6.5753136,
4.5254683,58.743744,98.79382,135.98509,4.282621,4.076481,250.0008,6.4947486,
4.5098543,63.18528,98.81001,132.32213,4.8268585,4.0764813,250.03528,6.636918,
4.558653,60.47845,98.79392,130.67249,7.1580377,4.076481,250.0003,6.668427,
4.506023,59.47268,98.78921,100.749344,3.99688,4.076481,250.0,6.8393154,
4.5369463,62.878105,98.85709,112.63984,4.9773088,4.0764813,250.15819,6.604336,
14.648406,92.053375,419.2306,205.43155,8.126882,21.593704,597.872,5.4711523,
4.561405,56.988083,98.78952,111.10463,4.711965,4.076481,250.00003,6.761647,
4.903003,75.480446,406.49542,221.33536,11.945171,21.594902,614.75586,5.6017437,
9.092262,89.50253,414.83295,213.7221,10.658946,21.593512,568.0199,5.877222,
4.5130754,58.38166,98.89258,129.54329,4.1380467,4.076659,250.62651,6.681652,
22.955194,94.80242,439.89273,341.9394,15.090997,21.593754,592.1362,5.2059035,
23.0,94.91753,439.9705,350.68845,17.092333,21.557508,593.9598,4.8867264,
4.5389338,58.328194,98.78939,120.71026,4.1922164,4.076481,250.00003,6.7480917,
20.187487,94.30767,431.04056,245.88069,11.356735,21.592762,593.77106,5.758966,
4.520443,57.540638,98.789185,114.79864,4.0128,4.076481,250.0,6.564517,
4.537756,58.000534,98.78984,126.75986,4.180583,4.076481,250.0,6.66835,
4.5147657,58.918552,99.41057,145.5497,5.4066906,4.079368,250.60364,6.4892526,
22.950994,94.54376,416.24426,324.69095,15.094114,21.56063,521.05273,4.9514904,
4.5159855,61.218803,99.74369,163.05928,5.7196946,4.0773363,251.34186,6.4697604,
22.202032,94.23842,435.9072,290.15363,12.26143,21.58533,598.0449,5.7064953,
4.611708,80.53962,298.9955,161.50111,10.518509,21.594984,596.5504,5.551788,
4.5196195,63.793533,99.08641,122.17012,5.5684295,4.0765133,250.45515,6.585875,
4.507288,59.24007,100.24635,170.26997,5.6506658,4.078777,251.67447,6.59162,
4.6292133,78.42381,304.57962,199.04764,10.240985,21.594944,595.99194,5.647166,
4.5367427,62.16137,98.90617,120.662605,6.1442175,4.0764813,250.09908,6.731548,
5.020078,81.94944,422.19836,214.08766,8.202241,21.594296,574.0375,5.453836,
23.0,94.91753,439.9986,350.66998,16.896444,21.579884,611.9949,4.785869,
4.5772986,58.189724,98.78931,113.32639,4.147981,4.076481,250.0,6.8041873,
22.1225,93.96762,421.62064,282.7149,12.513782,21.590559,545.67004,5.780762,
4.5069466,57.98059,102.58688,123.10666,5.6920657,6.3538475,262.7608,6.2095437,
4.5052953,57.669815,98.793144,122.1497,4.5572977,4.076481,250.00008,6.653546,
4.60997,70.92174,411.5584,179.16074,6.384857,21.594057,604.0315,6.1658297,
4.508938,58.86112,102.53351,149.07181,7.4239516,4.3824334,263.32245,6.569293,
22.999886,94.91456,439.9166,349.6078,16.54011,21.58487,592.48285,4.7839456,
12.638394,90.88063,392.62222,218.93015,13.860711,21.591373,566.1934,5.2220917,
22.99999,94.91675,439.98776,349.3382,16.664955,21.58093,595.7749,5.0149403,
4.527545,60.414856,98.82797,137.24971,6.490736,4.076481,250.01343,6.6902246,
4.50647,62.133003,100.11151,136.27226,6.480341,4.0961785,255.6551,6.514556,
22.91954,94.74725,439.60938,322.28348,15.336359,21.587442,611.73834,5.420707,
5.9495773,90.89241,392.45175,169.8679,12.816374,21.59485,606.78033,5.4589596,
4.515011,75.27934,215.87373,153.6062,12.317427,21.589317,575.58105,5.576629,
4.534253,61.579613,107.97655,143.56699,5.930108,4.7424664,267.21466,6.1561713,
4.521639,62.419144,98.83926,137.04355,4.9303994,4.0764813,250.03435,6.377369,
4.5169835,58.790436,100.20962,116.40778,5.1909356,4.6065664,282.8579,6.482529,
22.999914,94.91657,439.56992,349.06076,16.745466,21.556875,592.6638,5.866928,
4.5097547,61.744453,99.02335,101.08786,5.119629,4.0764933,250.21068,6.752166,
4.699287,80.05744,378.77472,161.6455,9.7515,21.594902,595.85443,5.332485,
22.620127,94.583206,434.85583,308.2537,14.101026,21.579247,590.42145,5.6067157,
22.984518,94.89609,437.42783,343.4116,15.617219,21.549994,563.7871,5.0727143,
4.5200295,60.95047,136.30115,165.8911,6.0746145,21.441021,494.217,6.226171,
4.5289326,66.55567,99.07126,140.69817,8.224817,4.0766416,250.8493,6.460798,
4.5526047,60.359325,98.790855,117.35574,4.292507,4.076481,250.00012,6.5353456,
23.0,94.91755,440.0,350.77045,17.127935,21.577005,621.3071,4.587777,
22.99639,94.89703,439.79504,344.04507,16.068375,21.59369,607.7854,4.9127645,
22.999998,94.91729,439.9939,350.6158,16.802559,21.583874,613.2421,4.738645,
22.94319,94.6598,433.86264,340.75903,16.147179,21.591158,531.2152,5.448435,
6.3636556,86.03767,390.1397,244.50145,11.938825,21.59473,589.36395,5.43602,
22.999947,94.91652,439.9328,349.0374,16.159765,21.582848,608.2395,4.735756,
4.541834,75.750336,323.24918,190.70367,9.819716,21.594818,581.87006,5.226267,
4.5126576,62.11941,98.81641,125.30329,5.4485,4.076481,250.06718,6.777936,
23.0,94.91755,440.0,350.77045,17.129705,21.588852,625.03625,4.568256,
23.0,94.91755,439.99896,350.76352,17.117733,21.570171,616.04065,4.6334043,
4.5197115,56.88258,98.78918,98.43056,3.995651,4.076481,250.0,6.6388826,
4.5084386,59.965652,175.21411,131.94366,7.9638634,21.594255,589.6946,6.4552565,
4.571205,79.725815,273.86203,152.40393,7.7846155,21.586945,525.2553,5.369251,
4.5461397,59.42697,98.80226,115.129684,4.9232726,4.076481,250.01003,6.6820188,
15.738819,92.24235,433.8734,271.09515,12.30088,21.589544,596.5236,5.60219,
4.5709057,56.72314,98.94486,141.43607,6.3839307,4.076485,250.0915,6.395909,
23.0,94.91749,439.99954,350.7469,17.018764,21.58943,609.58203,4.7128043,
4.5490212,70.49008,308.89102,158.6317,9.578916,21.59489,584.0078,5.5086427,
4.5627203,58.43713,108.28878,141.1281,6.28232,5.5750384,287.17618,6.3786154,
5.289238,90.76828,267.2184,202.94653,8.493818,21.590292,501.57275,5.7120085,
23.0,94.91753,439.99146,350.64575,17.089054,21.552622,588.6084,4.663339,
22.939175,94.836365,438.0516,324.34546,14.833564,21.576921,546.6812,5.451633,
4.5085654,62.610706,99.38664,114.71429,6.2618675,4.1958294,262.49506,6.2324023,
4.5766225,62.903053,99.19038,156.1845,7.1719704,4.0764847,250.27942,6.596506,
4.518967,59.05155,124.80854,144.46362,6.362099,18.165796,359.9225,6.3539376,
22.999905,94.91483,439.82303,348.02194,16.615845,21.572792,580.6795,5.0753407,
23.0,94.91755,439.9999,350.75412,17.09813,21.584396,615.9882,4.6728663,
4.5192313,60.256046,98.80982,122.43686,4.5432754,4.076481,250.0008,6.773179,
4.505473,60.371075,101.075485,139.75049,8.003371,12.148749,298.1194,6.3588915,
5.6166677,89.24452,431.23297,169.2016,6.305213,21.594877,613.9991,5.542073,
22.53812,94.68498,435.52893,294.4715,14.0297575,21.593735,593.4963,5.8677177,
4.5198646,70.935104,231.33234,138.24152,11.501892,21.591362,574.2874,6.106271,
4.5173464,56.045444,98.789215,122.542534,4.2876925,4.076481,250.0,6.677602,
4.5283294,60.955017,98.83645,138.28928,6.0256777,4.076481,250.01166,6.6142864,
21.061546,94.27807,434.69833,303.4025,13.967374,21.587107,557.9151,5.36,
4.535946,75.72994,153.52292,168.56293,12.317328,21.592775,557.2879,5.2998486,
4.5413833,70.965126,258.4952,177.04971,8.809803,21.594872,560.7282,5.791676,
4.519373,59.181934,98.7897,136.73466,4.3258405,4.076481,250.0,6.7628317,
4.516834,59.557636,101.49241,132.1967,5.52969,4.1416116,267.33234,6.250982,
4.5449014,59.843525,98.93929,157.10733,5.523432,4.076482,250.1136,6.512567,
4.522378,57.318348,98.78917,122.64406,3.9860246,4.076481,250.0,6.614355,
4.5182843,60.00103,99.003235,134.86432,6.2898674,4.076544,250.30844,6.496873,
4.5043974,61.217495,115.02683,135.1833,8.331918,21.367056,439.90143,6.206576,
11.321329,90.103714,395.40237,251.93396,13.811914,21.59434,588.2433,5.572785,
23.0,94.91755,440.0,350.76505,17.120853,21.591349,622.41473,4.640759,
5.0316563,80.992805,213.3823,226.2406,14.629986,21.594032,546.1702,5.3538766,
4.538988,57.066254,98.7926,131.74144,5.0674963,4.076481,250.00018,6.687617,
14.5859585,91.86652,431.77216,224.11806,9.30958,21.59426,586.1307,6.129575,
4.5126114,56.23052,98.78921,141.09991,4.4003935,4.076481,250.0,6.718189,
4.519703,57.229053,98.78914,128.27203,4.318781,4.076481,250.0,6.689839,
23.0,94.91753,439.99957,350.7359,17.06305,21.586447,608.266,4.7594357,
22.997898,94.89032,438.27322,347.61768,16.544676,21.572578,592.5256,5.0589924,
9.080662,86.59267,310.61356,238.49458,11.519128,21.586681,541.7921,5.2807593,
4.51003,55.889004,98.789116,122.723175,3.9316885,4.076481,250.0,6.7026553,
