Ambient_Temp,Humidity,Gas,VOC,CO,Core_Temp,Light,pH,Freshness,Source
17.60301,77.34977,5951.809,1205.7448,193.5749,6.538291,166.51947,5.1253986,spoiled,GAN-Enhanced
21.139238,81.30987,5517.8345,2419.453,262.87296,7.3389997,217.63849,4.676559,spoiled,GAN-Enhanced
21.091228,75.539795,3527.7764,1061.9127,157.44186,7.2207217,200.33531,4.641268,spoiled,GAN-Enhanced
17.128647,79.93499,3934.6748,1212.0176,170.30275,8.172341,220.24377,4.4322286,spoiled,GAN-Enhanced
19.103125,66.141136,5461.0454,1314.0854,266.47058,10.409586,228.21536,4.890188,spoiled,GAN-Enhanced
18.103758,81.99531,6706.727,1648.713,200.412,8.683572,184.97862,4.839914,spoiled,GAN-Enhanced
19.345432,81.64828,5532.555,1930.714,244.65227,8.184104,252.97766,4.48176,spoiled,GAN-Enhanced
19.818316,74.24245,4581.552,1551.6218,221.1398,12.288264,242.0415,5.0613194,spoiled,GAN-Enhanced
23.811998,79.50539,5223.6396,1426.3911,214.58322,9.329438,158.87505,4.653079,spoiled,GAN-Enhanced
16.484024,79.970184,3566.3967,1882.9601,250.65123,8.061202,235.5262,4.9044466,spoiled,GAN-Enhanced
18.004099,69.59014,4402.793,1086.0814,222.34003,8.464115,238.04399,4.688941,spoiled,GAN-Enhanced
18.295029,71.38132,4063.5232,1082.3256,266.21948,15.022457,219.56161,4.676823,spoiled,GAN-Enhanced
16.56514,75.84189,5145.0273,2032.3918,199.90636,10.987483,182.91693,4.733303,spoiled,GAN-Enhanced
18.959023,65.4658,3636.7031,1072.4037,238.41109,11.110571,234.94289,5.2035036,spoiled,GAN-Enhanced
18.247728,81.67207,5839.282,2014.3496,198.3087,8.606007,223.35867,4.8926497,spoiled,GAN-Enhanced
16.23236,78.60329,4372.883,1875.0057,228.09712,9.121707,247.09662,4.7729697,spoiled,GAN-Enhanced
18.08758,76.36447,6044.988,1387.5951,172.6872,15.871872,212.10275,4.641676,spoiled,GAN-Enhanced
19.802847,69.154274,4595.7383,1926.0645,263.72583,9.836545,206.84483,4.8580904,spoiled,GAN-Enhanced
21.658903,71.4852,5171.502,1515.6582,272.95703,10.013045,243.29344,4.391187,spoiled,GAN-Enhanced
15.807146,70.8218,4429.5205,1221.3706,201.34421,10.197492,252.86339,4.4135466,spoiled,GAN-Enhanced
21.223516,76.081566,4505.325,1655.5155,206.85483,11.159862,201.92741,4.5863485,spoiled,GAN-Enhanced
18.891014,76.63263,5506.753,1634.0903,178.84885,15.325137,172.98376,4.855851,spoiled,GAN-Enhanced
20.244614,74.82589,4892.7837,1351.0728,264.1374,10.303007,256.1547,4.2817063,spoiled,GAN-Enhanced
16.500404,75.22497,4513.5176,952.41986,199.88435,9.60302,219.80484,4.7031918,spoiled,GAN-Enhanced
18.82291,82.04576,4676.9023,1901.1,262.61264,11.267131,234.49075,4.69758,spoiled,GAN-Enhanced
19.353052,77.89852,5509.904,1045.3516,178.32442,13.4469185,215.77061,4.1677237,spoiled,GAN-Enhanced
17.028793,81.73326,4909.2837,1526.2916,164.34952,8.923554,197.94435,4.735678,spoiled,GAN-Enhanced
17.25968,77.42322,4851.433,1725.0942,230.81451,8.284455,236.04634,4.48326,spoiled,GAN-Enhanced
17.09634,71.08327,5623.36,1269.1663,265.56256,8.101953,289.592,4.862878,spoiled,GAN-Enhanced
21.319485,81.13339,3663.5657,1074.1525,168.4436,8.884159,224.62633,4.527249,spoiled,GAN-Enhanced
13.349009,77.43308,3160.478,950.28033,244.77031,9.785834,229.81624,4.246334,spoiled,GAN-Enhanced
17.902454,70.663086,3222.62,2044.4166,276.01587,8.180369,187.40048,4.899971,spoiled,GAN-Enhanced
19.512623,78.37186,4127.1777,1420.9518,248.88145,12.101558,238.83272,4.516289,spoiled,GAN-Enhanced
18.226616,79.91308,4063.0005,2112.0518,232.16306,9.972865,201.0064,4.6936345,spoiled,GAN-Enhanced
17.11704,76.66682,2475.4717,1502.5297,192.6411,9.807896,167.14214,4.367795,spoiled,GAN-Enhanced
16.578657,76.2236,4561.6865,1782.6093,241.26492,14.643515,246.70512,4.9627905,spoiled,GAN-Enhanced
18.577465,72.95107,4474.834,1586.3066,216.64359,5.5686245,233.60013,5.239888,spoiled,GAN-Enhanced
17.675705,79.85861,4491.5483,1828.2494,185.25906,11.458123,218.26546,4.618686,spoiled,GAN-Enhanced
19.745695,73.08405,4967.212,1890.7299,266.9411,9.559026,246.38477,4.8058343,spoiled,GAN-Enhanced
22.793161,81.854294,4708.9595,1978.1241,205.22801,10.59685,159.69374,4.73937,spoiled,GAN-Enhanced
20.56497,77.16201,4231.266,1385.6847,230.22305,7.64321,192.35541,4.8384814,spoiled,GAN-Enhanced
17.333502,74.19295,5163.69,1649.0913,221.16849,13.563972,223.34932,4.679712,spoiled,GAN-Enhanced
19.156317,74.95765,6064.4194,1553.2775,250.4066,5.6169915,249.10556,4.650103,spoiled,GAN-Enhanced
18.627771,75.192986,4444.073,1707.751,271.93747,9.270986,273.07538,4.43509,spoiled,GAN-Enhanced
17.813602,77.131256,3923.7178,1395.7211,254.35114,10.814605,205.60101,4.5622706,spoiled,GAN-Enhanced
19.612663,71.71315,4552.044,1562.3112,222.46532,13.077828,205.35187,4.756049,spoiled,GAN-Enhanced
19.340088,73.63729,2499.251,1466.8273,267.31747,11.550956,240.1433,4.5354986,spoiled,GAN-Enhanced
16.536333,69.36063,3331.6497,1124.3904,334.13617,9.3628845,233.41272,4.606142,spoiled,GAN-Enhanced
18.401985,80.208496,4762.255,2058.3147,220.36629,7.470793,221.19109,5.3709664,spoiled,GAN-Enhanced
18.72616,81.457306,5125.89,1899.2643,234.89734,9.330553,219.70163,4.672575,spoiled,GAN-Enhanced
17.204752,78.752975,4430.712,1561.3651,178.64436,10.966616,199.88478,5.1075377,spoiled,GAN-Enhanced
19.26432,82.09476,3690.043,1501.6592,267.1127,11.185078,235.2013,4.685239,spoiled,GAN-Enhanced
15.6154585,70.62705,5258.8374,1873.1718,237.54681,7.1274953,230.2591,4.8763537,spoiled,GAN-Enhanced
19.00437,77.098175,4219.4385,1972.5417,243.9526,8.342412,232.63017,4.6254463,spoiled,GAN-Enhanced
16.207941,69.06772,5803.8696,1561.9972,230.39642,8.760187,251.22496,4.81458,spoiled,GAN-Enhanced
15.03992,75.078735,4015.565,1753.9078,196.07129,10.827264,203.15005,4.9343743,spoiled,GAN-Enhanced
18.535913,79.76067,4313.229,2289.002,224.10812,6.403677,241.02773,4.9665213,spoiled,GAN-Enhanced
20.523556,81.61904,4430.2495,1564.6547,211.70337,7.091786,185.5357,5.080785,spoiled,GAN-Enhanced
20.901392,76.50727,5756.353,1772.0457,203.03812,11.13656,220.14624,4.5036664,spoiled,GAN-Enhanced
18.296333,76.5983,4942.9004,1322.0321,216.91469,11.294988,188.07976,4.3744965,spoiled,GAN-Enhanced
18.504686,81.062256,4177.3003,1570.567,234.51683,13.563684,256.43213,4.802285,spoiled,GAN-Enhanced
20.607588,72.73847,5151.57,1257.4879,236.656,7.881084,226.17334,5.157222,spoiled,GAN-Enhanced
21.232141,80.10065,3876.1487,1277.5547,239.76216,12.222988,224.6573,4.6106997,spoiled,GAN-Enhanced
20.686666,72.475464,5663.5107,1628.7396,239.2477,12.925799,240.36351,4.757943,spoiled,GAN-Enhanced
17.165382,77.874214,5224.0605,1565.3726,225.01872,11.488812,228.95642,4.372399,spoiled,GAN-Enhanced
18.17233,78.877525,5610.2144,1559.6638,201.44106,13.308772,198.53195,4.6924667,spoiled,GAN-Enhanced
18.675621,75.35378,6280.522,2050.7278,167.58125,13.694628,203.28625,4.7086267,spoiled,GAN-Enhanced
19.037523,85.43907,4778.201,1862.9076,216.18407,9.560928,192.90222,5.202588,spoiled,GAN-Enhanced
18.71549,76.290184,5563.1147,1574.7673,219.0448,7.4999776,242.27074,4.801737,spoiled,GAN-Enhanced
15.612879,71.16685,3249.9143,1510.2104,272.30252,4.8171945,209.57193,4.391163,spoiled,GAN-Enhanced
15.435479,78.36876,5420.6626,1697.4034,192.43054,11.271153,224.42113,5.0683665,spoiled,GAN-Enhanced
21.732729,79.02678,5336.099,1542.9281,205.43466,12.487839,232.86441,4.5701313,spoiled,GAN-Enhanced
20.35778,85.48192,4333.0845,1784.3683,185.91498,7.0451794,177.27493,4.8328295,spoiled,GAN-Enhanced
17.233217,72.95056,4384.0576,1471.5145,231.28389,7.4081626,227.94131,4.880522,spoiled,GAN-Enhanced
17.435848,74.56759,5383.556,1568.4736,228.33868,11.284457,186.03806,4.931855,spoiled,GAN-Enhanced
20.162464,69.75143,6604.7373,1364.0402,296.0513,12.670976,257.79852,4.5357757,spoiled,GAN-Enhanced
19.94461,76.08542,4907.949,1492.4052,229.05447,8.621998,187.54509,4.8212523,spoiled,GAN-Enhanced
17.557772,80.7485,6348.558,2205.365,185.62445,6.735996,174.33855,4.8993287,spoiled,GAN-Enhanced
21.548054,70.98285,5164.6157,1707.4998,257.6363,13.357583,255.34972,4.722558,spoiled,GAN-Enhanced
16.612703,74.71474,4276.3657,1475.2756,197.62248,15.874438,230.17316,4.71736,spoiled,GAN-Enhanced
20.73789,82.12934,5939.53,1415.5873,244.11429,6.2676215,253.72156,4.315531,spoiled,GAN-Enhanced
17.690836,80.41261,5271.4937,1916.0541,252.97168,13.548942,194.36658,4.9118323,spoiled,GAN-Enhanced
19.184027,74.76879,5273.708,1798.4945,259.34576,10.0350065,226.86183,4.719053,spoiled,GAN-Enhanced
20.320332,81.248055,5834.8545,1593.0093,218.71121,9.9159155,237.3103,4.8098974,spoiled,GAN-Enhanced
22.224205,69.4393,3776.2483,1341.1024,250.39395,13.880199,254.86833,4.5617685,spoiled,GAN-Enhanced
20.679703,74.03741,4710.763,1486.5698,234.99846,7.3576045,268.2671,5.19436,spoiled,GAN-Enhanced
16.560965,77.91802,4847.7275,2058.3464,233.0925,7.5500026,278.37442,4.8411593,spoiled,GAN-Enhanced
17.51756,70.66105,4256.3794,1635.0997,234.80115,7.6346602,270.56784,4.815078,spoiled,GAN-Enhanced
18.699158,75.7867,4093.6953,1663.9113,256.36368,7.018525,204.56113,5.0119023,spoiled,GAN-Enhanced
18.216436,80.45541,4334.83,1565.6914,217.58308,10.717557,224.55649,4.639612,spoiled,GAN-Enhanced
18.674212,77.45685,4770.1016,1248.7024,149.74995,14.998805,209.2736,4.864181,spoiled,GAN-Enhanced
22.738596,80.96085,4647.573,1774.2275,171.93369,9.50451,241.60406,4.913559,spoiled,GAN-Enhanced
19.431883,79.86138,5178.436,1508.1409,176.08406,9.600314,232.08167,4.9552464,spoiled,GAN-Enhanced
18.2482,74.39866,5335.2134,1421.4874,253.85176,11.465341,241.39813,4.55532,spoiled,GAN-Enhanced
16.255646,85.2198,4410.2305,1831.4999,188.79462,10.122894,269.3812,5.2355704,spoiled,GAN-Enhanced
18.157015,81.58685,3754.5117,1994.586,279.56436,9.631456,238.33095,4.624495,spoiled,GAN-Enhanced
18.619356,76.798225,6042.3066,1484.0265,224.11296,6.2995973,229.25417,4.6527386,spoiled,GAN-Enhanced
16.450533,81.37823,4308.225,1559.7426,213.8065,10.161981,223.15433,4.474812,spoiled,GAN-Enhanced
16.53954,73.366516,4877.959,1874.5055,214.40303,11.191649,217.03793,5.0780926,spoiled,GAN-Enhanced
19.089418,83.3901,6289.966,951.2463,180.77364,9.664923,226.9284,4.40877,spoiled,GAN-Enhanced
19.459278,75.87447,5176.2246,1230.5017,230.74838,11.733403,218.65483,4.6136045,spoiled,GAN-Enhanced
17.79544,71.02414,5883.122,1137.1127,177.64766,12.832671,195.25601,4.5349855,spoiled,GAN-Enhanced
20.948307,76.50968,6617.2163,1181.26,204.39397,8.125427,195.40208,4.323204,spoiled,GAN-Enhanced
17.317944,75.5308,6148.717,1725.3799,192.9287,11.987375,193.39787,4.878828,spoiled,GAN-Enhanced
18.081425,80.4034,5923.759,1883.1384,218.54468,12.178715,252.7159,4.9691,spoiled,GAN-Enhanced
19.806177,71.92614,4436.247,1389.2516,301.33893,13.339759,292.70782,4.6445217,spoiled,GAN-Enhanced
17.067175,78.2578,5102.6714,1750.0874,212.85895,10.188173,193.17249,4.954926,spoiled,GAN-Enhanced
17.899641,85.7387,5693.8516,1992.59,263.87936,6.5261493,246.43335,4.6105146,spoiled,GAN-Enhanced
20.360035,68.44875,2457.509,788.3769,210.24861,10.7317915,208.7176,4.594553,spoiled,GAN-Enhanced
19.12768,82.146866,3644.4866,2047.8053,282.5213,6.2683873,233.9347,4.2904935,spoiled,GAN-Enhanced
16.62028,73.366135,3246.866,1435.6165,194.0858,8.905533,267.74063,4.436348,spoiled,GAN-Enhanced
15.876164,75.964775,6819.0063,1684.7494,176.99506,9.855437,202.41127,4.618206,spoiled,GAN-Enhanced
20.126059,80.079216,5856.4697,1857.0221,201.20059,15.449428,233.7833,4.8578253,spoiled,GAN-Enhanced
16.986591,80.260254,3735.3486,1766.659,199.20172,13.589752,252.74683,4.8074145,spoiled,GAN-Enhanced
19.569025,69.992455,4189.247,1445.5469,246.59982,11.350362,210.85886,4.7029457,spoiled,GAN-Enhanced
15.621897,73.54556,5565.144,1666.7544,194.24028,8.680062,264.15176,4.5257235,spoiled,GAN-Enhanced
17.635637,67.37406,4045.5833,1486.894,304.51007,8.378424,232.95946,4.8892226,spoiled,GAN-Enhanced
20.569544,82.232704,5091.258,2069.042,188.52258,5.3605175,207.88441,4.815399,spoiled,GAN-Enhanced
17.845516,70.868256,6050.4463,1171.7084,223.36377,8.373516,225.48471,4.5708823,spoiled,GAN-Enhanced
20.316896,83.93857,5270.432,1833.7616,166.88147,8.419623,170.53851,4.901013,spoiled,GAN-Enhanced
18.780035,77.71736,5527.6953,1554.3241,240.95506,10.411199,237.80197,4.5215597,spoiled,GAN-Enhanced
20.605661,76.42569,5674.939,1291.0641,239.98068,12.804295,202.48647,4.777303,spoiled,GAN-Enhanced
21.32081,82.5149,4939.9604,1364.5793,229.54861,10.494132,191.47688,4.796252,spoiled,GAN-Enhanced
16.457434,77.342735,4153.0986,1877.2186,182.90742,7.3845234,195.38812,5.0553575,spoiled,GAN-Enhanced
19.60687,77.88221,6310.6875,2133.8274,206.89513,12.487952,191.51317,4.950942,spoiled,GAN-Enhanced
18.852568,80.92573,5437.652,2095.5618,203.70657,10.081879,177.00607,4.7392774,spoiled,GAN-Enhanced
17.108768,80.30936,4617.808,1886.7441,182.9234,11.141203,210.26245,4.8699493,spoiled,GAN-Enhanced
16.850464,72.864716,4305.8213,891.3418,221.92253,13.243212,246.77454,4.3118706,spoiled,GAN-Enhanced
19.79969,80.409546,3479.2224,1522.3522,235.31926,10.104651,209.95389,4.702008,spoiled,GAN-Enhanced
20.36356,78.83025,4515.9604,1869.756,180.85088,8.088062,204.27696,4.775223,spoiled,GAN-Enhanced
18.529272,80.26111,2932.8616,1164.8209,247.05888,15.250414,233.99414,4.3784075,spoiled,GAN-Enhanced
19.542395,78.18233,5369.4575,1710.164,213.42905,7.9795833,188.83551,4.4103746,spoiled,GAN-Enhanced
15.596034,78.221695,3884.3481,1630.065,261.9638,5.274109,159.90085,4.7395945,spoiled,GAN-Enhanced
18.111475,68.71403,5682.459,1134.2769,225.73721,10.745357,252.22647,4.6935563,spoiled,GAN-Enhanced
20.85807,72.69439,5302.9004,1636.5045,257.68335,11.288723,249.23,4.655135,spoiled,GAN-Enhanced
21.894312,74.4703,5078.297,2166.4102,254.26314,10.425212,243.8757,4.5616016,spoiled,GAN-Enhanced
17.732645,79.51447,3933.6855,1722.838,222.82988,10.18723,226.58905,4.858335,spoiled,GAN-Enhanced
17.81869,74.12711,4909.274,1748.5833,224.70251,9.169759,229.07265,4.73627,spoiled,GAN-Enhanced
19.588116,77.82866,5364.0996,1601.6785,244.10632,8.111232,252.68466,4.7552023,spoiled,GAN-Enhanced
15.688622,82.87141,3397.3032,1964.3793,181.70995,9.829395,187.46873,5.169909,spoiled,GAN-Enhanced
20.355213,76.997986,4613.739,1157.9292,259.05463,8.365684,229.67308,4.395193,spoiled,GAN-Enhanced
18.167145,77.72695,5456.435,1850.9755,207.95052,11.633047,237.87003,4.7812023,spoiled,GAN-Enhanced
19.465845,78.06269,4697.5933,1642.0494,198.70663,9.299278,229.36638,4.7419376,spoiled,GAN-Enhanced
24.622856,81.426346,5888.1685,1389.7383,239.54356,8.037925,208.17545,4.730413,spoiled,GAN-Enhanced
16.039576,79.98726,5119.395,1510.1335,242.81683,11.115912,232.04654,4.8110623,spoiled,GAN-Enhanced
19.727644,77.25373,4776.0537,1722.1559,219.60724,9.956242,220.93382,4.8630395,spoiled,GAN-Enhanced
17.336803,71.768936,4890.4697,1250.9097,231.88817,9.718561,278.06537,4.972152,spoiled,GAN-Enhanced
23.175966,70.561035,6979.4375,1038.3732,247.45674,14.220218,189.81042,4.456561,spoiled,GAN-Enhanced
16.886822,76.49937,5055.612,1625.1847,228.58955,7.4566665,185.66592,4.8305387,spoiled,GAN-Enhanced
20.17635,70.65132,5024.502,1477.7942,264.2848,8.156918,238.4242,4.950608,spoiled,GAN-Enhanced
18.7083,81.396645,3595.119,1332.7216,313.4565,8.548678,244.65112,4.6107244,spoiled,GAN-Enhanced
19.545073,76.26399,5672.234,1788.8536,254.0104,7.7972903,264.95255,4.6084146,spoiled,GAN-Enhanced
22.396957,78.26453,4798.376,1727.6346,214.89308,10.380291,186.48022,4.7836485,spoiled,GAN-Enhanced
16.0246,77.319466,6220.6777,1794.9545,156.69443,8.725639,201.3537,4.519585,spoiled,GAN-Enhanced
19.287891,75.199844,4541.209,1607.7438,272.19705,8.75913,230.44986,4.7194614,spoiled,GAN-Enhanced
17.247849,78.71532,3955.2659,1435.8529,244.8103,14.775399,199.4804,4.887961,spoiled,GAN-Enhanced
22.149496,82.622795,5814.673,1853.3782,200.21727,10.059199,208.18881,4.5875916,spoiled,GAN-Enhanced
20.396309,80.2809,4215.159,1142.2681,187.25612,11.108707,217.33066,4.460268,spoiled,GAN-Enhanced
19.955452,80.2982,3190.3225,1552.252,323.6958,8.737172,286.12216,4.08314,spoiled,GAN-Enhanced
18.776606,77.83548,5298.1064,1930.2993,276.23022,10.534278,274.8587,4.2366014,spoiled,GAN-Enhanced
21.00523,76.12552,5201.591,1585.3221,285.80026,10.555489,210.6927,4.8582764,spoiled,GAN-Enhanced
15.89357,80.28729,4312.7847,1923.9209,216.71957,9.467973,256.76938,4.9057307,spoiled,GAN-Enhanced
19.816286,81.19079,7302.5117,1603.207,227.12718,8.949749,233.97395,4.9023037,spoiled,GAN-Enhanced
19.810495,78.08887,5748.836,1818.9218,206.44061,8.780035,171.65587,5.0837164,spoiled,GAN-Enhanced
18.61584,71.971825,4495.881,1671.8928,216.64667,10.352634,222.39001,4.755318,spoiled,GAN-Enhanced
18.549465,78.01784,5243.099,1779.121,176.03693,15.288381,183.92723,5.0780444,spoiled,GAN-Enhanced
16.797184,70.953354,4943.929,1702.8191,213.43913,15.52166,238.45557,5.1402464,spoiled,GAN-Enhanced
16.626474,73.85393,5325.2827,1732.4939,229.66835,10.840775,216.18419,4.9872866,spoiled,GAN-Enhanced
19.503664,79.16125,5495.7705,1764.5238,230.79236,10.294563,236.5236,4.877593,spoiled,GAN-Enhanced
16.404354,72.01401,3850.1782,812.74774,196.5918,10.288812,170.55197,4.319583,spoiled,GAN-Enhanced
19.993929,77.62606,4718.4927,1869.3994,212.8426,8.409384,254.75835,4.8871136,spoiled,GAN-Enhanced
18.02052,82.32432,5615.538,2133.8882,222.11873,9.297621,210.01411,4.721966,spoiled,GAN-Enhanced
21.809723,79.60822,3056.2322,2148.0278,263.4191,10.0951605,144.59119,4.6647997,spoiled,GAN-Enhanced
16.904856,77.45217,5059.8994,1664.0873,249.40599,12.873569,204.28976,4.6933317,spoiled,GAN-Enhanced
16.707432,75.704926,4121.9985,1080.8799,262.09598,10.278491,251.58194,4.520257,spoiled,GAN-Enhanced
15.26937,81.31355,4351.3022,1489.0957,206.82605,10.816153,229.13654,4.325583,spoiled,GAN-Enhanced
19.804386,76.28935,5520.8003,1820.6497,186.64305,9.918143,211.74757,5.142536,spoiled,GAN-Enhanced
23.057377,78.64768,5959.9824,1904.408,214.99379,10.263788,211.0582,4.9482107,spoiled,GAN-Enhanced
16.936201,77.90174,3996.273,1533.0286,201.20834,7.978328,212.0565,5.0272946,spoiled,GAN-Enhanced
15.199792,81.82185,3186.0798,1235.7189,195.94832,11.049804,197.56364,4.428771,spoiled,GAN-Enhanced
19.428806,81.314415,5775.9673,1999.2052,205.6269,11.224297,222.58516,4.7178335,spoiled,GAN-Enhanced
21.566774,75.3537,6243.1816,1599.5293,225.8894,9.567641,222.57776,4.9376345,spoiled,GAN-Enhanced
20.19251,81.90592,3937.1577,2020.9363,252.92076,9.749738,195.0042,4.6516438,spoiled,GAN-Enhanced
18.354124,78.66461,5052.782,1945.6373,221.0284,8.676671,199.81516,5.28123,spoiled,GAN-Enhanced
19.567474,74.10302,5819.5933,1528.036,239.59824,12.611506,224.38083,4.729988,spoiled,GAN-Enhanced
17.021528,76.56141,3790.0764,2187.2913,317.21356,4.4246645,267.78586,4.66893,spoiled,GAN-Enhanced
18.636646,85.9796,3903.4883,1773.9259,256.9865,9.685149,228.16077,4.8262854,spoiled,GAN-Enhanced
20.657581,77.40178,6313.2905,1391.7338,277.82828,5.5641813,217.63324,4.653207,spoiled,GAN-Enhanced
19.842768,80.43214,5533.2256,1812.0117,214.91963,11.32748,224.64868,4.642988,spoiled,GAN-Enhanced
17.623568,77.37532,4606.6777,1562.8059,187.89345,11.1954,234.80402,4.72025,spoiled,GAN-Enhanced
15.307232,82.50097,3666.6382,2527.8079,269.25555,10.220754,216.32063,4.874625,spoiled,GAN-Enhanced
24.13311,76.9963,4805.2935,1810.4241,195.72517,7.948299,249.27798,4.591546,spoiled,GAN-Enhanced
17.573053,79.19134,4915.9873,2144.6624,218.48969,9.334288,221.49825,5.125728,spoiled,GAN-Enhanced
21.480064,81.351494,5267.4146,1689.0996,256.36505,10.316975,206.06613,4.9808865,spoiled,GAN-Enhanced
19.249521,73.68577,6655.864,1180.1355,184.75739,13.301223,229.0076,4.848034,spoiled,GAN-Enhanced
18.280079,73.01126,5666.9316,1854.9249,200.54033,15.132481,199.83604,4.7665777,spoiled,GAN-Enhanced
21.407461,83.75859,4403.1636,1317.4288,304.4402,10.259783,184.75049,4.221311,spoiled,GAN-Enhanced
19.866043,77.235405,4472.2017,1598.8583,212.15102,10.337783,262.34885,4.652614,spoiled,GAN-Enhanced
16.87241,76.73697,3902.7434,1632.6311,235.50388,7.4403377,200.52583,5.243306,spoiled,GAN-Enhanced
21.657452,73.363304,4059.2114,1468.0997,279.37646,8.890371,256.1293,4.6965,spoiled,GAN-Enhanced
21.614115,72.58125,4047.6995,1408.7452,226.6268,10.736857,220.81296,4.5906873,spoiled,GAN-Enhanced
19.85751,80.95834,5053.877,2216.4778,222.67738,12.739424,235.95303,5.0218673,spoiled,GAN-Enhanced
20.838694,70.94019,4381.537,976.1679,237.09639,15.539353,249.79875,4.374072,spoiled,GAN-Enhanced
19.102068,72.06444,4786.25,1401.5204,280.19147,13.401592,236.82965,4.8923874,spoiled,GAN-Enhanced
14.97847,83.33522,4776.2188,2089.5283,291.77066,7.332515,269.60483,4.36787,spoiled,GAN-Enhanced
18.773016,76.47475,6486.3994,1687.5859,220.37926,7.140198,195.34369,4.6461496,spoiled,GAN-Enhanced
18.851402,79.31505,5734.527,1721.6941,215.76434,9.909197,257.62097,4.916106,spoiled,GAN-Enhanced
17.1333,83.805725,3672.642,1860.0781,160.26167,9.186597,211.15303,5.095196,spoiled,GAN-Enhanced
22.864418,81.38562,4750.168,1621.8861,260.67822,10.344876,199.88219,4.852258,spoiled,GAN-Enhanced
19.166975,67.14162,3145.3098,929.998,232.49924,13.144453,239.10208,4.5341125,spoiled,GAN-Enhanced
20.699184,79.05125,5619.5845,1306.3308,250.88057,10.34259,247.18947,4.8733425,spoiled,GAN-Enhanced
19.3267,77.045616,7388.642,1588.5962,181.53131,7.253046,206.55759,4.93829,spoiled,GAN-Enhanced
21.133245,74.197235,4951.2974,1469.6677,178.9492,11.756076,229.4148,4.60433,spoiled,GAN-Enhanced
13.336599,81.69194,3962.2385,1774.8846,159.51538,7.84838,202.3018,4.709165,spoiled,GAN-Enhanced
21.226107,72.39701,4036.8684,1120.5356,301.5091,11.388384,190.79514,4.3698354,spoiled,GAN-Enhanced
16.970304,82.79428,4348.0,1613.5759,236.93755,8.358606,223.45541,4.409972,spoiled,GAN-Enhanced
19.06115,78.8339,5136.674,1585.3618,280.28018,9.547614,224.17851,4.950873,spoiled,GAN-Enhanced
22.167128,72.63566,6561.5586,1548.5276,239.05112,11.4056225,233.95868,4.4503684,spoiled,GAN-Enhanced
24.23141,78.92436,6580.581,1691.837,176.74692,12.784199,223.77856,5.0326314,spoiled,GAN-Enhanced
21.220753,76.128624,4631.931,1508.2244,237.97556,8.795552,170.65706,4.6096916,spoiled,GAN-Enhanced
18.790339,76.4649,4873.746,1545.5009,185.8252,12.997014,208.7112,4.7067676,spoiled,GAN-Enhanced
17.493696,79.26452,3333.352,1799.9567,195.90091,7.2633824,185.45705,4.7594852,spoiled,GAN-Enhanced
19.22055,83.17834,5024.989,2278.0159,288.02304,5.8638663,248.26013,4.567933,spoiled,GAN-Enhanced
18.275616,77.064384,4681.4414,1709.7789,237.64156,8.214429,245.77016,4.622524,spoiled,GAN-Enhanced
18.057627,76.68554,4717.845,1527.8303,202.25244,9.389151,231.5114,4.4809513,spoiled,GAN-Enhanced
17.379292,74.54659,4936.324,1029.4114,210.27226,7.622162,244.6746,4.753816,spoiled,GAN-Enhanced
19.41043,81.32933,3983.4849,1107.1376,265.29904,8.785526,261.4395,4.6074543,spoiled,GAN-Enhanced
16.406132,80.457985,4719.1685,1499.2916,230.52754,12.576363,250.51363,4.6063347,spoiled,GAN-Enhanced
21.193224,72.464294,5485.1406,1754.1072,203.4106,10.109398,207.24991,4.7099876,spoiled,GAN-Enhanced
17.449545,79.36077,3295.1443,1717.1484,235.5634,12.44363,175.32635,4.658167,spoiled,GAN-Enhanced
18.722763,77.08063,5668.6924,1923.0682,259.82202,12.520295,222.19885,4.9310994,spoiled,GAN-Enhanced
19.71208,71.713844,4079.0698,1014.94824,235.87044,10.706458,192.5934,4.415539,spoiled,GAN-Enhanced
19.133968,74.56522,5185.123,1149.628,236.16486,13.00176,200.13016,4.873844,spoiled,GAN-Enhanced
18.149218,82.80105,4426.09,1505.211,230.44226,8.957714,220.21082,4.3134866,spoiled,GAN-Enhanced
19.015488,72.51827,6068.3438,1605.9393,228.75404,7.5617695,233.99045,4.9038754,spoiled,GAN-Enhanced
18.130108,71.531746,3466.2595,1060.8209,205.94781,11.687408,243.18703,4.333296,spoiled,GAN-Enhanced
19.773806,73.02868,4674.7705,1269.7771,202.0956,12.902727,205.5356,4.620215,spoiled,GAN-Enhanced
18.53569,80.82245,6314.9307,1555.9039,233.25275,9.378618,190.13066,4.7043347,spoiled,GAN-Enhanced
18.18274,70.83837,2837.89,1950.1754,288.66104,8.1654625,263.52344,4.5453486,spoiled,GAN-Enhanced
21.19042,80.66181,6501.674,2018.22,249.07826,9.715614,225.71098,4.6138554,spoiled,GAN-Enhanced
18.688889,78.348206,4623.457,1586.8427,193.36076,14.043,226.07762,4.833867,spoiled,GAN-Enhanced
18.807554,73.64969,5941.298,1817.288,173.23358,13.069135,217.34096,4.997753,spoiled,GAN-Enhanced
16.851784,73.70105,4899.9023,1745.9175,235.30022,9.458885,230.90039,4.9787083,spoiled,GAN-Enhanced
20.206572,68.00765,4004.7346,1358.2598,253.99234,13.614929,276.11444,4.62616,spoiled,GAN-Enhanced
